ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	logCPM	LR	PValue	FDR
ENSMUST00000054462	ENSMUSG00000003134	Tbc1d8	1	1	Tbc1d8	ENSMUSG00000003134	-0.00799480279105443	6.74802676631478	0.00239485200325751	0.960969323025514	0.999988599375714
ENSMUST00000043616	ENSMUSG00000034636	Zyg11b	4	4	Zyg11b	ENSMUSG00000034636	-0.00655099449976323	6.53764503549333	0.00238422020965195	0.961055987516828	0.999988599375714
ENSMUST00000234340	ENSMUSG00000039628	Hs3st6	17	17	Hs3st6	ENSMUSG00000039628	-0.116010144314796	-3.44235640833587	0.00238378557747421	0.961059534514255	0.999988599375714
ENSMUST00000034843	ENSMUSG00000032293	Ireb2	9	9	Ireb2	ENSMUSG00000032293	-0.00669216254571798	6.57663416580167	0.00237860785109528	0.961101814469465	0.999988599375714
ENSMUST00000218940	ENSMUSG00000020598	Nrcam	12	12	Nrcam	ENSMUSG00000020598	-0.0165461306741218	3.13714294911014	0.00237742157861343	0.961111507752126	0.999988599375714
ENSMUST00000014221	ENSMUSG00000014077	Chp1	2	2	Chp1	ENSMUSG00000014077	-0.00675516142614281	7.23868279085262	0.0023761936852042	0.961121543681672	0.999988599375714
ENSMUST00000209885	ENSMUSG00000038482	Tfdp1	8	8	Tfdp1	ENSMUSG00000038482	0.00809262874668804	7.14812699798031	0.0023738193514391	0.961140957176258	0.999988599375714
ENSMUST00000067663	ENSMUSG00000002102	Psmc3	2	2	Psmc3	ENSMUSG00000002102	-0.00714621343063303	6.2558760776986	0.00237099903849436	0.961164029823403	0.999988599375714
ENSMUST00000213649	ENSMUSG00000094669	Or2a54	6	6	Or2a54	ENSMUSG00000094669	-0.0358911031370535	-0.941116872202792	0.00236700001667289	0.961196768940989	0.999988599375714
ENSMUST00000186219	ENSMUSG00000072774	Zfp951	5	5	Zfp951	ENSMUSG00000072774	-0.0133961005837391	3.17617421326925	0.00235757084776922	0.961274073400495	0.999988599375714
ENSMUST00000067927	ENSMUSG00000054733	Msra	14	14	Msra	ENSMUSG00000054733	0.00858996460774115	5.5694126058295	0.00235399892672139	0.961303398033121	0.999988599375714
ENSMUST00000103298	ENSMUSG00000076497	Trbj2-7	6	6	Trbj2-7	ENSMUSG00000076497	0.0608633209835109	-2.8942885192283	0.00235116139937563	0.961326709364042	0.999988599375714
ENSMUST00000089275	ENSMUSG00000068165	Gm10233	14	14	Gm10233	ENSMUSG00000068165	0.022720955325024	1.44798462214411	0.002345231803079	0.961375468740922	0.999988599375714
ENSMUST00000126220	ENSMUSG00000089803	Gm10171	1	1	Gm10171	ENSMUSG00000089803	0.022720955325024	1.44798462214411	0.002345231803079	0.961375468740922	0.999988599375714
ENSMUST00000126153	ENSMUSG00000025420	Katnal2	18	18	Katnal2	ENSMUSG00000025420	0.0364825065613393	-0.255445965684913	0.00234305473854857	0.961393386359185	0.999988599375714
ENSMUST00000115870	ENSMUSG00000024240	Epc1	18	18	Epc1	ENSMUSG00000024240	-0.00701722962149456	6.59238637099385	0.00233703777942029	0.961442950417713	0.999988599375714
ENSMUST00000066594	ENSMUSG00000053886	Sh2d4a	8	8	Sh2d4a	ENSMUSG00000053886	-0.0138966431840446	3.43191084498931	0.00233403390316944	0.961467718461241	0.999988599375714
ENSMUST00000075316	ENSMUSG00000033981	Gria2	3	3	Gria2	ENSMUSG00000033981	-0.0265446068002558	0.568502122300757	0.00233218375994548	0.961482981510185	0.999988599375714
ENSMUST00000139308	ENSMUSG00000066151	Fkbp15	4	4	Fkbp15	ENSMUSG00000066151	0.00675062542352434	6.82139344543377	0.00232499240572914	0.961542365434572	0.999988599375714
ENSMUST00000131704	ENSMUSG00000073877	Ccl27al	4	4	Ccl27al	ENSMUSG00000073877	-0.0657978590593196	-3.15321370350025	0.00232480909802746	0.961543880333727	0.999988599375714
ENSMUST00000025204	ENSMUSG00000024346	Pfdn1	18	18	Pfdn1	ENSMUSG00000024346	-0.0118860515763133	3.13753045533674	0.00231921530375689	0.961590137621742	0.999988599375714
ENSMUST00000150531	ENSMUSG00000020811	Wscd1	11	11	Wscd1	ENSMUSG00000020811	-0.0216740944049512	0.398505606455601	0.00231125856687697	0.961656031452274	0.999988599375714
ENSMUST00000021803	ENSMUSG00000021374	Nup153	13	13	Nup153	ENSMUSG00000021374	0.00736457963182837	7.50891821863368	0.00230812309185113	0.961682029154724	0.999988599375714
ENSMUST00000130651	ENSMUSG00000036403	Cep135	5	5	Cep135	ENSMUSG00000036403	0.00788645007369608	5.01219526288156	0.0023077609922148	0.961685032633327	0.999988599375714
ENSMUST00000022705	ENSMUSG00000022109	Med4	14	14	Med4	ENSMUSG00000022109	-0.00984527728664687	4.36208018222816	0.00230682986396791	0.96169275707226	0.999988599375714
ENSMUST00000023660	ENSMUSG00000022941	Ripply3	16	16	Ripply3	ENSMUSG00000022941	-0.0161047683269347	1.65513284644432	0.00230351571578757	0.961720263216254	0.999988599375714
ENSMUST00000195764	ENSMUSG00000103081	Pcdhgb8	18	18	Pcdhgb8	ENSMUSG00000103081	0.0237818670104218	2.00229689818828	0.00230138363528898	0.961737969141708	0.999988599375714
ENSMUST00000005234	ENSMUSG00000005103	Wdr1	5	5	Wdr1	ENSMUSG00000005103	0.00730800683577886	8.51962246745258	0.00229981950835256	0.961750963708088	0.999988599375714
ENSMUST00000213817	ENSMUSG00000075377	Or1b1	2	2	Or1b1	ENSMUSG00000075377	-0.0254017927059013	1.34847545554933	0.00229537164212434	0.961787940235634	0.999988599375714
ENSMUST00000162902	ENSMUSG00000089818	Gm15950	16	16	Gm15950	ENSMUSG00000089818	-0.0206577835112564	0.38887752201056	0.00228957661658225	0.961836170037864	0.999988599375714
ENSMUST00000069877	ENSMUSG00000022420	Dnal4	15	15	Dnal4	ENSMUSG00000022420	-0.0110168768010706	3.32861439773188	0.00228719471261421	0.961856011460253	0.999988599375714
ENSMUST00000151466	ENSMUSG00000038375	Trp53inp2	2	2	Trp53inp2	ENSMUSG00000038375	-0.00685645487108441	7.22549973255126	0.00228673369015553	0.961859853004658	0.999988599375714
ENSMUST00000084141	ENSMUSG00000069743	Zfp820	17	17	Zfp820	ENSMUSG00000069743	-0.0206791785504712	1.24079674910789	0.00228331366527312	0.961888363044429	0.999988599375714
ENSMUST00000086040	ENSMUSG00000026579	F5	1	1	F5	ENSMUSG00000026579	-0.008870858879172	6.86396352962527	0.0022813256901042	0.961904945055275	0.999988599375714
ENSMUST00000165526	ENSMUSG00000021974	Fgf9	14	14	Fgf9	ENSMUSG00000021974	-0.0166391921055136	2.02584787353889	0.00226311243137611	0.962057203044734	0.999988599375714
ENSMUST00000233710	ENSMUSG00000117338	Gm49804	17	17	Gm49804	ENSMUSG00000117338	0.0333442283421943	-0.712625189638533	0.00225470826874208	0.962127666622126	0.999988599375714
ENSMUST00000068813	ENSMUSG00000055312	Them7	2	2	Them7	ENSMUSG00000055312	0.0369927562618793	-1.45207694498072	0.00224687202655272	0.962193487220319	0.999988599375714
ENSMUST00000208686	ENSMUSG00000061119	Prcp	7	7	Prcp	ENSMUSG00000061119	-0.00740798023770786	6.77233142782081	0.002234695993794	0.96229598859657	0.999988599375714
ENSMUST00000196222	ENSMUSG00000008090	Fgfrl1	5	5	Fgfrl1	ENSMUSG00000008090	0.0126442078397417	3.60184523824205	0.00223457431477847	0.962297014336342	0.999988599375714
ENSMUST00000208309	ENSMUSG00000039057	Myo16	8	8	Myo16	ENSMUSG00000039057	0.0294379525369822	0.867367534692836	0.00222774806359727	0.962354603728388	0.999988599375714
ENSMUST00000099223	ENSMUSG00000027534	Snx16	3	3	Snx16	ENSMUSG00000027534	0.0125842023883124	2.69983916948654	0.00222548216010598	0.962373739474886	0.999988599375714
ENSMUST00000071103	ENSMUSG00000037149	Ddx1	12	12	Ddx1	ENSMUSG00000037149	0.00699078242657952	5.88626610787505	0.00222489532343673	0.962378696951677	0.999988599375714
ENSMUST00000249169	ENSMUSG00000121537		Y	Y		ENSMUSG00000121537	-0.0295577974651818	-0.258049801481715	0.00222380534708266	0.962387906589238	0.999988599375714
ENSMUST00000112098	ENSMUSG00000042323	Pbrm1	14	14	Pbrm1	ENSMUSG00000042323	-0.00724830903096267	7.79084373889289	0.00222341676405846	0.962391190426502	0.999988599375714
ENSMUST00000026122	ENSMUSG00000025130	P4hb	11	11	P4hb	ENSMUSG00000025130	0.00646367557985891	8.87973540553943	0.00222055961375447	0.962415344467785	0.999988599375714
ENSMUST00000196268	ENSMUSG00000003062	Stard3nl	13	13	Stard3nl	ENSMUSG00000003062	-0.0104358047377847	3.65716066604913	0.00221936905699482	0.962425413903116	0.999988599375714
ENSMUST00000093944	ENSMUSG00000048763	Hoxb3	11	11	Hoxb3	ENSMUSG00000048763	0.0155203453295491	2.43220009019353	0.00221459869637863	0.96246578761322	0.999988599375714
ENSMUST00000213070	ENSMUSG00000031843	Mphosph6	8	8	Mphosph6	ENSMUSG00000031843	-0.0105669226918397	3.73774082636936	0.00221310064081037	0.962478475321964	0.999988599375714
ENSMUST00000170808	ENSMUSG00000095486	Vmn2r22	6	6	Vmn2r22	ENSMUSG00000095486	-0.0305057848951282	-0.0539618326022118	0.00221138532419252	0.962493008398928	0.999988599375714
ENSMUST00000053918	ENSMUSG00000022571	Pycr3	15	15	Pycr3	ENSMUSG00000022571	-0.0119831352035346	3.02739880588456	0.00221123454219974	0.962494286174427	0.999988599375714
ENSMUST00000167691	ENSMUSG00000030325	Klrb1c	6	6	Klrb1c	ENSMUSG00000030325	-0.0179371515577892	1.30008292721076	0.00220689576577437	0.962531073095036	0.999988599375714
ENSMUST00000140384	ENSMUSG00000031134	Rbmx	X	X	Rbmx	ENSMUSG00000031134	0.00759806969988383	6.00500055264314	0.00220621307514257	0.962536864681465	0.999988599375714
ENSMUST00000234613	ENSMUSG00000045053	Kcng3	17	17	Kcng3	ENSMUSG00000045053	0.0340740150310157	-1.88382969535248	0.00220520930165469	0.962545381796287	0.999988599375714
ENSMUST00000172445	ENSMUSG00000071303	Rps8-ps1	10	10	Rps8-ps1	ENSMUSG00000071303	-0.0261570556379201	-0.93257370789813	0.00220303617937656	0.962563827606515	0.999988599375714
ENSMUST00000028368	ENSMUSG00000026988	Wdsub1	2	2	Wdsub1	ENSMUSG00000026988	0.0106897844122144	3.79110853038117	0.00220237924575706	0.962569405558955	0.999988599375714
ENSMUST00000103209	ENSMUSG00000020682	Mmp28	11	11	Mmp28	ENSMUSG00000020682	0.0129151495630891	3.20168902444344	0.00220158875257082	0.9625761186566	0.999988599375714
ENSMUST00000217663	ENSMUSG00000111932	Gm18899	12	12	Gm18899	ENSMUSG00000111932	0.0319457070214552	-0.824615068309868	0.00219790714368306	0.962607399872362	0.999988599375714
ENSMUST00000145596	ENSMUSG00000063142	Kcnma1	14	14	Kcnma1	ENSMUSG00000063142	-0.0135226049108887	5.3774856144408	0.00219755487503104	0.96261039433959	0.999988599375714
ENSMUST00000194861	ENSMUSG00000026495	Efcab2	1	1	Efcab2	ENSMUSG00000026495	0.0153425555017854	1.61962427344436	0.00219754749020068	0.962610457117073	0.999988599375714
ENSMUST00000052708	ENSMUSG00000048327	Ckap2l	2	2	Ckap2l	ENSMUSG00000048327	-0.00968914396424139	5.70684185450855	0.0021961441972107	0.962622388247593	0.999988599375714
ENSMUST00000066497	ENSMUSG00000051469	Zfp24	18	18	Zfp24	ENSMUSG00000051469	-0.00754119134290875	5.07921378210894	0.00219514023489797	0.962630926518203	0.999988599375714
ENSMUST00000171691	ENSMUSG00000043557	Mdga1	17	17	Mdga1	ENSMUSG00000043557	0.0120497986442593	4.0937034550772	0.00219464485795395	0.962635140208475	0.999988599375714
ENSMUST00000072453	ENSMUSG00000100916	Lhb	7	7	Lhb	ENSMUSG00000100916	0.0422614776999917	-3.6796159851899	0.00219161709148885	0.962660904840819	0.999988599375714
ENSMUST00000184906	ENSMUSG00000099083	Atf7	15	15	Atf7	ENSMUSG00000099083	0.00689357410548404	7.04847693016291	0.00218877289581298	0.962685123638254	0.999988599375714
ENSMUST00000200082	ENSMUSG00000020190	Mknk2	10	10	Mknk2	ENSMUSG00000020190	-0.00772712186748452	7.85418404116245	0.00217647493397033	0.962790024784337	0.999988599375714
ENSMUST00000146230	ENSMUSG00000019888	Mgat4c	10	10	Mgat4c	ENSMUSG00000019888	0.0223305150267758	2.05652209488694	0.00217359504661907	0.962814633002208	0.999988599375714
ENSMUST00000167662	ENSMUSG00000001576	Ergic1	17	17	Ergic1	ENSMUSG00000001576	0.00651820961556741	6.25552137810901	0.0021712713369928	0.962834500674405	0.999988599375714
ENSMUST00000216653	ENSMUSG00000111112	Btf3-ps15	9	9	Btf3-ps15	ENSMUSG00000111112	-0.0408983907148701	-2.78622262550068	0.0021705734309152	0.962840469838107	0.999988599375714
ENSMUST00000029806	ENSMUSG00000028159	Dapp1	3	3	Dapp1	ENSMUSG00000028159	-0.00745508145447735	5.69271536774979	0.00216496038403347	0.962888513025298	0.999988599375714
ENSMUST00000147545	ENSMUSG00000048701	Ccdc6	10	10	Ccdc6	ENSMUSG00000048701	0.00666430079895638	6.53348739816002	0.00215787704454151	0.962949229908437	0.999988599375714
ENSMUST00000111610	ENSMUSG00000060373	Hnrnpc	14	14	Hnrnpc	ENSMUSG00000060373	-0.00732840166718879	8.18140837413023	0.00215587100253178	0.962966443415097	0.999988599375714
ENSMUST00000132232	ENSMUSG00000029769	Ccdc136	6	6	Ccdc136	ENSMUSG00000029769	-0.0224129025568433	0.547407963139633	0.00215583615521897	0.96296674250489	0.999988599375714
ENSMUST00000134985	ENSMUSG00000033237	Arid2	15	15	Arid2	ENSMUSG00000033237	-0.00665669950784346	7.30795544774813	0.00215569504840851	0.962967953630405	0.999988599375714
ENSMUST00000038196	ENSMUSG00000034121	Mks1	11	11	Mks1	ENSMUSG00000034121	-0.0152751302878292	2.38735304712423	0.00214993779349459	0.963017402303849	0.999988599375714
ENSMUST00000202447	ENSMUSG00000032898	Fbxo21	5	5	Fbxo21	ENSMUSG00000032898	0.00975154147851849	4.18309011649025	0.00214571470317471	0.963053716339943	0.999988599375714
ENSMUST00000058470	ENSMUSG00000005198	Polr2a	11	11	Polr2a	ENSMUSG00000005198	-0.00744575327231843	8.37441264456401	0.00214512682863099	0.963058774267553	0.999988599375714
ENSMUST00000045281	ENSMUSG00000038290	Smg6	11	11	Smg6	ENSMUSG00000038290	0.00646246247159291	6.50521763701808	0.00214328974149391	0.9630745845904	0.999988599375714
ENSMUST00000022815	ENSMUSG00000022204	Ngdn	14	14	Ngdn	ENSMUSG00000022204	-0.00940775056407243	3.83172639938574	0.00214232696013794	0.963082873182551	0.999988599375714
ENSMUST00000159692	ENSMUSG00000046324	Ermp1	19	19	Ermp1	ENSMUSG00000046324	0.00680939234708998	6.79515388075593	0.00214128533663582	0.963091842629625	0.999988599375714
ENSMUST00000131544	ENSMUSG00000066880	Zfp617	8	8	Zfp617	ENSMUSG00000066880	-0.00876560580205971	4.08654294008507	0.00213605296095309	0.96313693186363	0.999988599375714
ENSMUST00000155564	ENSMUSG00000031565	Fgfr1	8	8	Fgfr1	ENSMUSG00000031565	-0.0137524002954524	7.37127972197122	0.002130141189987	0.963187942326483	0.999988599375714
ENSMUST00000031072	ENSMUSG00000029176	Anapc4	5	5	Anapc4	ENSMUSG00000029176	-0.00719823224363943	5.23244889862963	0.00212761460651671	0.963209764905713	0.999988599375714
ENSMUST00000159596	ENSMUSG00000074500	Zfp558	9	9	Zfp558	ENSMUSG00000074500	0.0196174184080212	0.258861079942925	0.00212475839509951	0.963234450186265	0.999988599375714
ENSMUST00000032422	ENSMUSG00000030284	Creld1	6	6	Creld1	ENSMUSG00000030284	-0.0100201152830851	3.66155361846759	0.00211653854765098	0.963305584507649	0.999988599375714
ENSMUST00000023391	ENSMUSG00000022706	Mrpl40	16	16	Mrpl40	ENSMUSG00000022706	0.00879993400891	3.97007021232047	0.00211426445698201	0.963325288857051	0.999988599375714
ENSMUST00000159906	ENSMUSG00000025907	Rb1cc1	1	1	Rb1cc1	ENSMUSG00000025907	0.00632257016940578	7.06685778745459	0.00211078566176798	0.963355452188261	0.999988599375714
ENSMUST00000089112	ENSMUSG00000068079	Tcf15	2	2	Tcf15	ENSMUSG00000068079	0.0295158012281131	-1.36464703800553	0.00210994345074211	0.96336275842918	0.999988599375714
ENSMUST00000237996	ENSMUSG00000117963	Gm19062	18	18	Gm19062	ENSMUSG00000117963	-0.0676868456267465	-2.7551062755975	0.00210905042079013	0.963370507124285	0.999988599375714
ENSMUST00000150384	ENSMUSG00000087075	Lbhd2	12	12	Lbhd2	ENSMUSG00000087075	0.0636612762847506	-3.44591596535888	0.00210809847808413	0.963378768807495	0.999988599375714
ENSMUST00000097742	ENSMUSG00000073680	Tmem88b	4	4	Tmem88b	ENSMUSG00000073680	-0.0174087454312836	1.89095323825002	0.00210565560323239	0.963399978491833	0.999988599375714
ENSMUST00000042614	ENSMUSG00000042744	Hectd4	5	5	Hectd4	ENSMUSG00000042744	-0.00766270269972024	7.53042700056878	0.00210459251121486	0.963409212387376	0.999988599375714
ENSMUST00000134340	ENSMUSG00000089917	Uckl1	2	2	Uckl1	ENSMUSG00000089917	-0.00914327932344197	4.42790535767924	0.00209895550148964	0.963458213906601	0.999988599375714
ENSMUST00000219238	ENSMUSG00000019947	Arid5b	10	10	Arid5b	ENSMUSG00000019947	-0.00651418680511926	7.17493502966555	0.00208665759273663	0.963565346794418	0.999988599375714
ENSMUST00000021729	ENSMUSG00000021298	Gpr132	12	12	Gpr132	ENSMUSG00000021298	0.00874506697967723	5.87283270191548	0.00208659010439716	0.96356593558875	0.999988599375714
ENSMUST00000023467	ENSMUSG00000022781	Pak2	16	16	Pak2	ENSMUSG00000022781	0.00680942632780581	7.99091152076605	0.00208522830450453	0.963577818496279	0.999988599375714
ENSMUST00000168578	ENSMUSG00000030431	Tmem238	7	7	Tmem238	ENSMUSG00000030431	-0.017117715366833	1.45071701607893	0.00208472786078051	0.963582186286982	0.999988599375714
ENSMUST00000213259	ENSMUSG00000050343	Or1ad6	11	11	Or1ad6	ENSMUSG00000050343	-0.0208713789350672	1.5658017344867	0.0020738976114969	0.963676839958334	0.999988599375714
ENSMUST00000093106	ENSMUSG00000020333	Acsl6	11	11	Acsl6	ENSMUSG00000020333	0.0212161075621662	0.454977325563067	0.00207322933807541	0.963682688604126	0.999988599375714
ENSMUST00000120712	ENSMUSG00000082245	Gm6292	X	X	Gm6292	ENSMUSG00000082245	-0.0445397152782529	-3.60160031167295	0.002066427563018	0.963742270709352	0.999988599375714
ENSMUST00000228243	ENSMUSG00000069299	Vmn1r188	13	13	Vmn1r188	ENSMUSG00000069299	0.0149282506978168	2.37613114812555	0.00206412348370244	0.963762476229737	0.999988599375714
ENSMUST00000128352	ENSMUSG00000023007	Prpf40b	15	15	Prpf40b	ENSMUSG00000023007	-0.0121430405246995	3.76067105767821	0.00206106513504434	0.963789313744466	0.999988599375714
ENSMUST00000015583	ENSMUSG00000040314	Ctsg	14	14	Ctsg	ENSMUSG00000040314	0.00941415374110473	7.87417463221522	0.00205709557910128	0.963824177026702	0.999988599375714
ENSMUST00000100540	ENSMUSG00000144222	Gm57848	5	5	Gm57848	ENSMUSG00000144222	0.00954153736432499	4.77075081178268	0.00202232556826365	0.964131002667518	0.999988599375714
ENSMUST00000042078	ENSMUSG00000040310	Alx4	2	2	Alx4	ENSMUSG00000040310	-0.0150466082929894	2.91715642089446	0.00201299458992565	0.964213792195736	0.999988599375714
ENSMUST00000124487	ENSMUSG00000037286	Stag1	9	9	Stag1	ENSMUSG00000037286	-0.0060337735203226	7.14920430704451	0.00200939429554498	0.964245787361644	0.999988599375714
ENSMUST00000162309	ENSMUSG00000025812	Pard3	8	8	Pard3	ENSMUSG00000025812	-0.00995607395349789	5.09836906637656	0.00200645843515534	0.964271899088106	0.999988599375714
ENSMUST00000205900	ENSMUSG00000035626	Or4e2	14	14	Or4e2	ENSMUSG00000035626	0.0565392805148885	-1.6779968892527	0.00200418905783462	0.96429209619178	0.999988599375714
ENSMUST00000178995	ENSMUSG00000095403	Gm21092	8	8	Gm21092	ENSMUSG00000095403	0.0150328705445296	2.37132697439342	0.00200299499534595	0.964302727761806	0.999988599375714
ENSMUST00000222310	ENSMUSG00000084883	Ccdc85c	12	12	Ccdc85c	ENSMUSG00000084883	0.0120425488846696	2.67302530705231	0.0020011511254758	0.964319151258959	0.999988599375714
ENSMUST00000055085	ENSMUSG00000045282	Tmem86b	7	7	Tmem86b	ENSMUSG00000045282	0.0115860220377204	2.94479864510777	0.00200109167328788	0.964319680930515	0.999988599375714
ENSMUST00000249949	ENSMUSG00000121926		16	16		ENSMUSG00000121926	-0.123959321956456	-0.00784546722704638	0.00199237833135868	0.964397395291537	0.999988599375714
ENSMUST00000178207	ENSMUSG00000054676	1600014C10Rik	7	7	1600014C10Rik	ENSMUSG00000054676	0.00895880006942009	5.11779017407962	0.00199228210843838	0.964398254454029	0.999988599375714
ENSMUST00000118655	ENSMUSG00000083460	Gm12182	11	11	Gm12182	ENSMUSG00000083460	-0.0295769913946792	-3.18312874703607	0.00199155583844934	0.964404739899204	0.999988599375714
ENSMUST00000113502	ENSMUSG00000024947	Men1	19	19	Men1	ENSMUSG00000024947	0.00803379599981729	5.03155951600241	0.0019882989566502	0.964433837781072	0.999988599375714
ENSMUST00000026558	ENSMUSG00000025485	Ric8a	7	7	Ric8a	ENSMUSG00000025485	0.00719712040800874	5.54647857077306	0.00198283301832847	0.96448272570253	0.999988599375714
ENSMUST00000099071	ENSMUSG00000074576	Mocs3	2	2	Mocs3	ENSMUSG00000074576	-0.0131887975385573	2.21140890747411	0.00197998433199337	0.96450823141378	0.999988599375714
ENSMUST00000149663	ENSMUSG00000063193	Cd300lb	11	11	Cd300lb	ENSMUSG00000063193	-0.00809570983183765	5.38368674254462	0.00197450595368376	0.964557333797665	0.999988599375714
ENSMUST00000115410	ENSMUSG00000024534	Sncaip	18	18	Sncaip	ENSMUSG00000024534	-0.0131694574345547	3.47127431507938	0.00197386774843089	0.964563058430337	0.999988599375714
ENSMUST00000021345	ENSMUSG00000020962	Gtf2a1	12	12	Gtf2a1	ENSMUSG00000020962	-0.00740857976093575	7.16057850028484	0.00197299520399508	0.964570886561093	0.999988599375714
ENSMUST00000024047	ENSMUSG00000023277	Twf2	9	9	Twf2	ENSMUSG00000023277	0.00774306786390774	5.74110901631979	0.0019696515063834	0.964600900991005	0.999988599375714
ENSMUST00000024967	ENSMUSG00000024151	Msh2	17	17	Msh2	ENSMUSG00000024151	-0.00705701326909688	5.09787601836201	0.00196792964011633	0.964616367140938	0.999988599375714
ENSMUST00000132253	ENSMUSG00000038803	Ost4	5	5	Ost4	ENSMUSG00000038803	0.00871250365805649	5.39688595347655	0.00196274429880727	0.964662983916325	0.999988599375714
ENSMUST00000159958	ENSMUSG00000025776	Crispld1	1	1	Crispld1	ENSMUSG00000025776	-0.0112934666619319	4.79970173355461	0.00196245136891671	0.964665619227631	0.999988599375714
ENSMUST00000019439	ENSMUSG00000019295	Tmem129	5	5	Tmem129	ENSMUSG00000019295	0.0092615414366959	3.97228338211077	0.00195708919898485	0.964713894262684	0.999988599375714
ENSMUST00000036796	ENSMUSG00000036264	Fstl4	11	11	Fstl4	ENSMUSG00000036264	0.0227711213562809	-0.616840757413757	0.00194637514534501	0.96481055060754	0.999988599375714
ENSMUST00000195159	ENSMUSG00000104074	Gm37025	3	3	Gm37025	ENSMUSG00000104074	0.0697860263456811	-2.49102949836133	0.00194255607434535	0.964845068596219	0.999988599375714
ENSMUST00000072581	ENSMUSG00000023170	Gps2	11	11	Gps2	ENSMUSG00000023170	-0.00743286824860346	5.25925476760086	0.00193748465541144	0.964890958297632	0.999988599375714
ENSMUST00000022694	ENSMUSG00000022099	Dmtn	14	14	Dmtn	ENSMUSG00000022099	-0.0203416333124813	4.71430647152684	0.00193508767645589	0.964912668760227	0.999988599375714
ENSMUST00000152093	ENSMUSG00000022044	Stmn4	14	14	Stmn4	ENSMUSG00000022044	-0.0330231802143473	-0.807960256605721	0.00193206731844109	0.964940044625885	0.999988599375714
ENSMUST00000199021	ENSMUSG00000106610	Gm43103	5	5	Gm43103	ENSMUSG00000106610	-0.0289047399711323	-0.150568317316365	0.00192979195236731	0.964960682209365	0.999988599375714
ENSMUST00000231404	ENSMUSG00000116640	Gm8670	16	16	Gm8670	ENSMUSG00000116640	-0.0583301123812428	-1.85343686286154	0.00192907589645852	0.964967179362068	0.999988599375714
ENSMUST00000220516	ENSMUSG00000113828	Gm48252	13	13	Gm48252	ENSMUSG00000113828	-0.096212486658215	-3.66273903054663	0.00192115350307187	0.965039144201548	0.999988599375714
ENSMUST00000027149	ENSMUSG00000026000	Lancl1	1	1	Lancl1	ENSMUSG00000026000	0.00929655190481901	3.99020408580171	0.001917539045039	0.965072026324798	0.999988599375714
ENSMUST00000234566	ENSMUSG00000117449	Gm6643	18	18	Gm6643	ENSMUSG00000117449	0.0260644613028876	-1.58588309398381	0.00191373227682823	0.96510669155766	0.999988599375714
ENSMUST00000026259	ENSMUSG00000025229	Pitx3	19	19	Pitx3	ENSMUSG00000025229	0.0698759540491888	-2.62579615544653	0.00191066469327072	0.965134650760737	0.999988599375714
ENSMUST00000136896	ENSMUSG00000040029	Ipo8	6	6	Ipo8	ENSMUSG00000040029	-0.00639271384719807	5.89348639846642	0.00190904850929791	0.965149390363221	0.999988599375714
ENSMUST00000222525	ENSMUSG00000113850	Gm47191	13	13	Gm47191	ENSMUSG00000113850	-0.0255705677015618	0.796868937571302	0.00190830950297016	0.965156132185691	0.999988599375714
ENSMUST00000033909	ENSMUSG00000031512	Tex29	8	8	Tex29	ENSMUSG00000031512	-0.028391903640665	-0.720250931231044	0.00190814932932248	0.965157593593662	0.999988599375714
ENSMUST00000006128	ENSMUSG00000005973	Rcn1	2	2	Rcn1	ENSMUSG00000005973	0.0075562811103159	5.34752418634203	0.00190333353996963	0.965201561098502	0.999988599375714
ENSMUST00000138960	ENSMUSG00000035126	Dnai4	4	4	Dnai4	ENSMUSG00000035126	-0.015317064945289	1.89397946508979	0.001895356445204	0.965274513684514	0.999988599375714
ENSMUST00000170374	ENSMUSG00000005686	Ampd3	7	7	Ampd3	ENSMUSG00000005686	0.00708472173395158	5.82860318387772	0.00189321750856508	0.96529410094852	0.999988599375714
ENSMUST00000184339	ENSMUSG00000029066	Mrpl20	4	4	Mrpl20	ENSMUSG00000029066	-0.0115677652265227	3.28615353368583	0.00189051342171886	0.9653188794359	0.999988599375714
ENSMUST00000118174	ENSMUSG00000039987	Phtf2	5	5	Phtf2	ENSMUSG00000039987	-0.00713609403398661	4.74868316168077	0.00188850695397277	0.965337276873693	0.999988599375714
ENSMUST00000035110	ENSMUSG00000032523	Hhatl	9	9	Hhatl	ENSMUSG00000032523	0.0295871387626005	-1.2514445647025	0.00188679057557239	0.965353022234819	0.999988599375714
ENSMUST00000091892	ENSMUSG00000069372	Ctxn3	18	18	Ctxn3	ENSMUSG00000069372	-0.086457890597199	-3.48427379917376	0.00188668248599555	0.965354014044981	0.999988599375714
ENSMUST00000003268	ENSMUSG00000003200	Sh3gl1	17	17	Sh3gl1	ENSMUSG00000003200	-0.00634733708558847	5.711598453385	0.00188454884071266	0.965373597813104	0.999988599375714
ENSMUST00000167849	ENSMUSG00000091577	Gm6211	13	13	Gm6211	ENSMUSG00000091577	-0.0635973767739307	-2.85767554485061	0.00188372358498423	0.965381175442004	0.999988599375714
ENSMUST00000022749	ENSMUSG00000022149	C9	15	15	C9	ENSMUSG00000022149	0.0812335961035563	-2.86472945011245	0.00187828665942913	0.965431139778168	0.999988599375714
