ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val
ENSMUST00000090031	ENSMUSG00000068523	Gng5	3	3	Gng5	ENSMUSG00000068523	-0.0549692304652591	6.28456716908087	0	0.74967700766061	0.999979733697243
ENSMUST00000024747	ENSMUSG00000023951	Vegfa	17	17	Vegfa	ENSMUSG00000023951	-0.0649422334907639	7.32042294945176	0	0.749701069893516	0.999979733697243
ENSMUST00000001186	ENSMUSG00000001158	Snrnp27	6	6	Snrnp27	ENSMUSG00000001158	-0.0606106574719991	4.00991279736576	0	0.749746443797443	0.999979733697243
ENSMUST00000207843	ENSMUSG00000079610	Ankrd39	1	1	Ankrd39	ENSMUSG00000079610	0.0801691906620894	2.70883926692044	0	0.749749302135104	0.999979733697243
ENSMUST00000029879	ENSMUSG00000028224	Nbn	4	4	Nbn	ENSMUSG00000028224	-0.0587384463567009	4.69496539497218	0	0.749759293564267	0.999979733697243
ENSMUST00000215035	ENSMUSG00000110759	Gm6607	9	9	Gm6607	ENSMUSG00000110759	0.843397376011249	-5.25702887735342	0.293029413225478	0.749855922428072	0.999979733697243
ENSMUST00000162547	ENSMUSG00000089997	Cfap92	6	6	Cfap92	ENSMUSG00000089997	0.421306544675686	-2.20848100625454	0.254131959970838	0.749931659745926	0.999979733697243
ENSMUST00000081503	ENSMUSG00000031860	Pbx4	8	8	Pbx4	ENSMUSG00000031860	-0.136541781006012	0.463011964268623	-0.0920849970925141	0.749940573659985	0.999979733697243
ENSMUST00000199491	ENSMUSG00000105832	Gm43841	5	5	Gm43841	ENSMUSG00000105832	0.609480961601424	-4.15194774614528	0.27792556060881	0.750027347809235	0.999979733697243
ENSMUST00000175647	ENSMUSG00000064202	Spata6l	19	19	Spata6l	ENSMUSG00000064202	0.250679456825964	-1.02208580904496	0.201531751663643	0.750029154927427	0.999979733697243
ENSMUST00000103195	ENSMUSG00000020526	Znhit3	11	11	Znhit3	ENSMUSG00000020526	0.100162933809393	1.85837967076045	0.000579077768661007	0.7501268490101	0.999979733697243
ENSMUST00000223394	ENSMUSG00000114172	Gm36298	13	13	Gm36298	ENSMUSG00000114172	0.131776352747386	0.788403855452035	0.0831130044503813	0.750189193649928	0.999979733697243
ENSMUST00000182954	ENSMUSG00000098222	Gm8318	15	15	Gm8318	ENSMUSG00000098222	0.537521674673372	-4.3958812529516	0.270483029662945	0.750265527874092	0.999979733697243
ENSMUST00000107151	ENSMUSG00000008855	Hdac5	11	11	Hdac5	ENSMUSG00000008855	0.0550712971182401	6.83257619582713	0	0.750353639687697	0.999979733697243
ENSMUST00000146812	ENSMUSG00000031385	Plxnb3	X	X	Plxnb3	ENSMUSG00000031385	0.137485008271023	1.33355937816717	0.0935885827159385	0.750361016464045	0.999979733697243
ENSMUST00000029240	ENSMUSG00000027690	Slc2a2	3	3	Slc2a2	ENSMUSG00000027690	0.189277842082349	-0.171559703889652	0.159161232824841	0.750363549028904	0.999979733697243
ENSMUST00000021554	ENSMUSG00000015143	Actn1	12	12	Actn1	ENSMUSG00000015143	-0.0560670840303814	8.36805624271814	0	0.750433515657081	0.999979733697243
ENSMUST00000215179	ENSMUSG00000075117	Or4p23	2	2	Or4p23	ENSMUSG00000075117	0.152727887694299	0.571888086543466	0.117616351112934	0.75048513223144	0.999979733697243
ENSMUST00000034234	ENSMUSG00000031782	Coq9	8	8	Coq9	ENSMUSG00000031782	-0.0624780116741874	4.02168743189751	0	0.750507741301325	0.999979733697243
ENSMUST00000192573	ENSMUSG00000102254	Gm7496	1	1	Gm7496	ENSMUSG00000102254	-0.140505207612097	0.584923659586196	-0.0987218920116024	0.750534965873284	0.999979733697243
ENSMUST00000221399	ENSMUSG00000021482	Prxl2c	13	13	Prxl2c	ENSMUSG00000021482	-0.0552378332079639	5.84290690427033	0	0.75055497047764	0.999979733697243
ENSMUST00000191844	ENSMUSG00000104496	Gm5837	1	1	Gm5837	ENSMUSG00000104496	0.313988794258168	-2.32258381449188	0.227095617320095	0.750611273048891	0.999979733697243
ENSMUST00000021693	ENSMUSG00000021265	Slc25a29	12	12	Slc25a29	ENSMUSG00000021265	0.100595813600705	1.53122790957512	0.0021020374133301	0.750614338262377	0.999979733697243
ENSMUST00000218542	ENSMUSG00000043259	Fam13c	10	10	Fam13c	ENSMUSG00000043259	0.0847120582538743	2.86629063434748	0	0.750695364708257	0.999979733697243
ENSMUST00000160994	ENSMUSG00000022452	Smdt1	15	15	Smdt1	ENSMUSG00000022452	-0.0565808070393397	4.92343237412198	0	0.750767374828216	0.999979733697243
ENSMUST00000081028	ENSMUSG00000030199	Etv6	6	6	Etv6	ENSMUSG00000030199	0.0552672624857138	7.42758380080454	0	0.750804024806253	0.999979733697243
ENSMUST00000030980	ENSMUSG00000029097	Trmt44	5	5	Trmt44	ENSMUSG00000029097	0.0729337352861608	3.19449635941798	0	0.750811479976081	0.999979733697243
ENSMUST00000159319	ENSMUSG00000071424	Grid2	6	6	Grid2	ENSMUSG00000071424	-0.178504402306074	-0.00231310827211606	-0.148417090669143	0.750870167334755	0.999979733697243
ENSMUST00000027149	ENSMUSG00000026000	Lancl1	1	1	Lancl1	ENSMUSG00000026000	-0.0655003948700941	3.97626105260968	0	0.750877102034375	0.999979733697243
ENSMUST00000119992	ENSMUSG00000081270	Gm11653	11	11	Gm11653	ENSMUSG00000081270	0.290362549352466	-1.70951546257213	0.218425314147533	0.750906166410553	0.999979733697243
ENSMUST00000237452	ENSMUSG00000024986	Hhex	19	19	Hhex	ENSMUSG00000024986	-0.0766725845124094	5.22753438389755	0	0.750964366691478	0.999979733697243
ENSMUST00000176899	ENSMUSG00000093531	Vmn2r-ps117	17	17	Vmn2r-ps117	ENSMUSG00000093531	0.196317560629626	0.527890007338784	0.164889626699547	0.750993248222543	0.999979733697243
ENSMUST00000152147	ENSMUSG00000073155	Stmp1	6	6	Stmp1	ENSMUSG00000073155	-0.057136080596476	5.0860036649002	0	0.751111840773559	0.999979733697243
ENSMUST00000048134	ENSMUSG00000036834	Plch1	3	3	Plch1	ENSMUSG00000036834	0.587450857613012	-4.08614424221054	0.274629932373592	0.751140485691694	0.999979733697243
ENSMUST00000235991	ENSMUSG00000118185	Gm50126	18	18	Gm50126	ENSMUSG00000118185	0.206777935457332	-0.385945180894825	0.173133500462931	0.751162276146518	0.999979733697243
ENSMUST00000232374	ENSMUSG00000116994	Gm49684	16	16	Gm49684	ENSMUSG00000116994	0.267345947826962	-0.763419014757701	0.20857501400441	0.751192653814408	0.999979733697243
ENSMUST00000026288	ENSMUSG00000025257	Ribc1	X	X	Ribc1	ENSMUSG00000025257	-0.141150445854532	0.655787371544968	-0.0995079996331799	0.751198471363708	0.999979733697243
ENSMUST00000237554	ENSMUSG00000062165	Vmn1r232	17	17	Vmn1r232	ENSMUSG00000062165	0.407609160578563	-3.0943413470537	0.250121036209043	0.751270343627843	0.999979733697243
ENSMUST00000173151	ENSMUSG00000055240	Zfp101	17	17	Zfp101	ENSMUSG00000055240	0.0721290384909041	4.88043526612043	0	0.751271242107436	0.999979733697243
ENSMUST00000035721	ENSMUSG00000039449	Prpf18	2	2	Prpf18	ENSMUSG00000039449	-0.0546692157554798	5.55028819483503	0	0.751326182571525	0.999979733697243
ENSMUST00000121565	ENSMUSG00000081044	AU015836	X	X	AU015836	ENSMUSG00000081044	-0.28760733108478	-2.40600875346641	-0.216959243289839	0.75133764906471	0.999979733697243
ENSMUST00000120647	ENSMUSG00000083246	Gm11839	4	4	Gm11839	ENSMUSG00000083246	-0.228371628231454	-0.594737330927296	-0.187773961978211	0.751382280938679	0.999979733697243
ENSMUST00000075253	ENSMUSG00000024055	Cyp4f13	17	17	Cyp4f13	ENSMUSG00000024055	0.0623419921104085	3.76202680395115	0	0.751389083801257	0.999979733697243
ENSMUST00000044210	ENSMUSG00000035923	Myf6	10	10	Myf6	ENSMUSG00000035923	0.398594517950296	-4.7636913904254	0.248180301237668	0.751408130631743	0.999979733697243
ENSMUST00000061545	ENSMUSG00000049630	C1ql3	2	2	C1ql3	ENSMUSG00000049630	0.160821192894097	-0.393608012272588	0.127937865849103	0.751431860794783	0.999979733697243
ENSMUST00000221924	ENSMUSG00000113893	Gm48800	13	13	Gm48800	ENSMUSG00000113893	0.14963028352173	0.787308496194578	0.112662991996829	0.751433480869455	0.999979733697243
ENSMUST00000199489	ENSMUSG00000028186	Uox	3	3	Uox	ENSMUSG00000028186	0.156245818358184	1.1521172846627	0.121965291186431	0.751435802807519	0.999979733697243
ENSMUST00000173561	ENSMUSG00000005354	Txn2	15	15	Txn2	ENSMUSG00000005354	0.0546266061686547	5.75078393640045	0	0.751529434871009	0.999979733697243
ENSMUST00000026459	ENSMUSG00000025393	Atp5f1b	10	10	Atp5f1b	ENSMUSG00000025393	0.0555653646689915	8.9749837584183	0	0.751552594403313	0.999979733697243
ENSMUST00000239006	ENSMUSG00000118557	Gm53043	10	10	Gm53043	ENSMUSG00000118557	0.463526803976979	-2.9329665812581	0.259337551878334	0.751609714767519	0.999979733697243
ENSMUST00000017839	ENSMUSG00000020707	Rnf135	11	11	Rnf135	ENSMUSG00000020707	0.0832779825946064	2.75643165673406	0	0.751646262682241	0.999979733697243
ENSMUST00000137167	ENSMUSG00000041939	Mvk	5	5	Mvk	ENSMUSG00000041939	-0.067322571316696	3.18980587094985	0	0.751650669611093	0.999979733697243
ENSMUST00000118163	ENSMUSG00000041268	Dmxl2	9	9	Dmxl2	ENSMUSG00000041268	0.0556023055330703	6.625427366541	0	0.751668370450595	0.999979733697243
ENSMUST00000226522	ENSMUSG00000049295	Zfp219	14	14	Zfp219	ENSMUSG00000049295	-0.0562868722691734	4.55234237571708	0	0.751702941629715	0.999979733697243
ENSMUST00000171503	ENSMUSG00000034623	Prss55	14	14	Prss55	ENSMUSG00000034623	-0.124312255081082	1.17091992304121	-0.0672662567252056	0.751777348904802	0.999979733697243
ENSMUST00000149660	ENSMUSG00000040112	Mrps35	6	6	Mrps35	ENSMUSG00000040112	0.0592597271678974	4.33985713964451	0	0.751804534393247	0.999979733697243
ENSMUST00000128152	ENSMUSG00000040479	Dgkz	2	2	Dgkz	ENSMUSG00000040479	-0.0563238574380236	7.42260162624269	0	0.751915495909191	0.999979733697243
ENSMUST00000211482	ENSMUSG00000056155	Nanos3	8	8	Nanos3	ENSMUSG00000056155	0.633628201721791	-4.03051489120445	0.277705454237441	0.75196063861705	0.999979733697243
ENSMUST00000062802	ENSMUSG00000045854	Lyrm2	4	4	Lyrm2	ENSMUSG00000045854	-0.0779523250469301	2.84492071518141	0	0.752108558797214	0.999979733697243
ENSMUST00000177743	ENSMUSG00000042079	Hnrnpf	6	6	Hnrnpf	ENSMUSG00000042079	-0.0565433836516913	8.87072960177556	0	0.752129953270061	0.999979733697243
ENSMUST00000034392	ENSMUSG00000031917	Nip7	8	8	Nip7	ENSMUSG00000031917	-0.063317211476928	4.26755251048938	0	0.752135812645092	0.999979733697243
ENSMUST00000196149	ENSMUSG00000106565	Gm43582	3	3	Gm43582	ENSMUSG00000106565	-0.308431968997005	-2.31140663500334	-0.223771495952747	0.752147512332505	0.999979733697243
ENSMUST00000217454	ENSMUSG00000111333	Gm48670	10	10	Gm48670	ENSMUSG00000111333	-0.320574183048641	-2.45620836505991	-0.227690695525431	0.752184519558783	0.999979733697243
ENSMUST00000198967	ENSMUSG00000039623	Ap5z1	5	5	Ap5z1	ENSMUSG00000039623	-0.0642577377504807	4.38447946938729	0	0.752286842414106	0.999979733697243
ENSMUST00000237602	ENSMUSG00000024498	Tcerg1	18	18	Tcerg1	ENSMUSG00000024498	0.0550510169631657	6.78987465226787	0	0.752329047201418	0.999979733697243
ENSMUST00000115660	ENSMUSG00000031156	Slc35a2	X	X	Slc35a2	ENSMUSG00000031156	0.0614122481778825	3.7450219975923	0	0.752399888221578	0.999979733697243
ENSMUST00000220156	ENSMUSG00000019917	Septin10	10	10	Septin10	ENSMUSG00000019917	-0.0612129452592671	3.81781914948391	0	0.752436268240975	0.999979733697243
ENSMUST00000118111	ENSMUSG00000031302	Nlgn3	X	X	Nlgn3	ENSMUSG00000031302	0.0856588906623772	2.52513410888953	0	0.752447633740843	0.999979733697243
ENSMUST00000020381	ENSMUSG00000020170	Frs2	10	10	Frs2	ENSMUSG00000020170	0.054396891056582	6.11431690671774	0	0.752472248707568	0.999979733697243
ENSMUST00000100052	ENSMUSG00000033581	Igf2bp2	16	16	Igf2bp2	ENSMUSG00000033581	0.0806553345036893	2.80652299525146	0	0.752478702651147	0.999979733697243
ENSMUST00000021313	ENSMUSG00000020935	Dcakd	11	11	Dcakd	ENSMUSG00000020935	0.0603326262013555	3.91460554815078	0	0.752483029883659	0.999979733697243
ENSMUST00000102943	ENSMUSG00000076430	Hus1b	13	13	Hus1b	ENSMUSG00000076430	0.325258585500554	-2.31087054693913	0.228811736575304	0.752518809004166	0.999979733697243
ENSMUST00000110567	ENSMUSG00000034761	Map4k5	12	12	Map4k5	ENSMUSG00000034761	-0.0577405425780384	6.22597020814388	0	0.752720917779652	0.999979733697243
ENSMUST00000018287	ENSMUSG00000018143	Mafk	5	5	Mafk	ENSMUSG00000018143	0.0579851838181487	6.75248596259255	0	0.75273229883493	0.999979733697243
ENSMUST00000050011	ENSMUSG00000079362	Gm43302	5	5	Gm43302	ENSMUSG00000079362	0.968862344296081	-3.91575955586333	0.294374560355687	0.752828456633208	0.999979733697243
ENSMUST00000110731	ENSMUSG00000079111	Kdelr2	5	5	Kdelr2	ENSMUSG00000079111	-0.0541485729400355	6.74983518367397	0	0.752912432102354	0.999979733697243
ENSMUST00000204757	ENSMUSG00000033735	Spr	6	6	Spr	ENSMUSG00000033735	0.0661321227698322	3.51408580243064	0	0.752925097886471	0.999979733697243
ENSMUST00000208368	ENSMUSG00000109236	Gm44833	7	7	Gm44833	ENSMUSG00000109236	-0.348980418427133	-2.31673891597581	-0.235101450289347	0.752951254574229	0.999979733697243
ENSMUST00000192641	ENSMUSG00000103741	Gm38241	3	3	Gm38241	ENSMUSG00000103741	-0.355128380996069	-2.17982666766996	-0.236651849022446	0.752993950176747	0.999979733697243
ENSMUST00000142541	ENSMUSG00000000738	Spg7	8	8	Spg7	ENSMUSG00000000738	-0.059269885769897	4.81013579423573	0	0.75302447000488	0.999979733697243
ENSMUST00000215317	ENSMUSG00000059488	Or4k15	14	14	Or4k15	ENSMUSG00000059488	-0.23964248047915	-0.731247053040131	-0.193040493434366	0.75305566184481	0.999979733697243
ENSMUST00000198518	ENSMUSG00000067242	Lgi1	19	19	Lgi1	ENSMUSG00000067242	-0.148210398868916	0.79612578346777	-0.109713166833699	0.753142966103205	0.999979733697243
ENSMUST00000047906	ENSMUSG00000034640	Tiparp	3	3	Tiparp	ENSMUSG00000034640	0.0550092563275664	7.68653281623195	0	0.753173415067065	0.999979733697243
ENSMUST00000107156	ENSMUSG00000020922	Lsm12	11	11	Lsm12	ENSMUSG00000020922	-0.0637515914013589	6.75609007679303	0	0.753185865827117	0.999979733697243
ENSMUST00000218052	ENSMUSG00000111917	Gm48793	12	12	Gm48793	ENSMUSG00000111917	0.111327535271928	2.65944303601127	0.0351734259510139	0.753198055989077	0.999979733697243
ENSMUST00000094476	ENSMUSG00000048852	Gm12185	11	11	Gm12185	ENSMUSG00000048852	0.117700934691153	1.74931771123659	0.051663565607678	0.753203036254476	0.999979733697243
ENSMUST00000211254	ENSMUSG00000040231	Syngr4	7	7	Syngr4	ENSMUSG00000040231	-0.199130581328288	-0.885715428201702	-0.165584317680578	0.753269852654834	0.999979733697243
ENSMUST00000225920	ENSMUSG00000024805	Pcgf5	19	19	Pcgf5	ENSMUSG00000024805	-0.0565142358137196	5.77522884048377	0	0.753301561540631	0.999979733697243
ENSMUST00000028928	ENSMUSG00000027439	Gzf1	2	2	Gzf1	ENSMUSG00000027439	-0.0564772398241065	5.12517508228259	0	0.753333778129609	0.999979733697243
ENSMUST00000005830	ENSMUSG00000005687	Bcas2	3	3	Bcas2	ENSMUSG00000005687	-0.0561129679774002	5.08177157909761	0	0.753388842790345	0.999979733697243
ENSMUST00000099636	ENSMUSG00000074978	Actg-ps1	8	8	Actg-ps1	ENSMUSG00000074978	-0.291058992988849	-2.78426433541765	-0.216351661242683	0.753428226628829	0.999979733697243
ENSMUST00000196275	ENSMUSG00000105432	Gm43218	6	6	Gm43218	ENSMUSG00000105432	-0.606693649798103	-4.37898463546709	-0.273717286976511	0.753439348673632	0.999979733697243
ENSMUST00000049352	ENSMUSG00000038721	Hoxb7	11	11	Hoxb7	ENSMUSG00000038721	-0.188011402550526	-0.956079317538673	-0.155880270013359	0.753465759306502	0.999979733697243
ENSMUST00000119574	ENSMUSG00000082051	Gm16072	18	18	Gm16072	ENSMUSG00000082051	0.199031269477925	0.281833462279542	0.165305359449014	0.753544900382331	0.999979733697243
ENSMUST00000199619	ENSMUSG00000106282	Gm2287	5	5	Gm2287	ENSMUSG00000106282	0.525239025274009	-2.91533337519738	0.265347290501284	0.753563032161031	0.999979733697243
ENSMUST00000001079	ENSMUSG00000001052	Sec24b	3	3	Sec24b	ENSMUSG00000001052	0.0542870695473638	6.67800570762366	0	0.753568827588854	0.999979733697243
ENSMUST00000178110	ENSMUSG00000004099	Dnmt1	9	9	Dnmt1	ENSMUSG00000004099	-0.060422289063748	7.95791669673268	0	0.753641567267997	0.999979733697243
ENSMUST00000043650	ENSMUSG00000041930	Fam222a	5	5	Fam222a	ENSMUSG00000041930	-0.0996010097227329	1.67669726086717	0	0.753666300978899	0.999979733697243
ENSMUST00000085741	ENSMUSG00000066637	Ttc32	12	12	Ttc32	ENSMUSG00000066637	-0.0965915706484379	2.060351490637	0	0.753687577265512	0.999979733697243
ENSMUST00000065600	ENSMUSG00000053684	Kics2	10	10	Kics2	ENSMUSG00000053684	-0.0640029647801987	3.4390270366631	0	0.753730756464241	0.999979733697243
ENSMUST00000111440	ENSMUSG00000026567	Adcy10	1	1	Adcy10	ENSMUSG00000026567	-0.1805991865553	-0.259901781603392	-0.148658939743168	0.753741676777946	0.999979733697243
ENSMUST00000047903	ENSMUSG00000034807	Colgalt1	8	8	Colgalt1	ENSMUSG00000034807	0.0541323756821122	6.85847097062929	0	0.753769404035804	0.999979733697243
ENSMUST00000201463	ENSMUSG00000067220	Cnga1	5	5	Cnga1	ENSMUSG00000067220	-0.286993522044442	-2.25848767370877	-0.214470931169344	0.753777504102256	0.999979733697243
ENSMUST00000103175	ENSMUSG00000023286	Ube2j2	4	4	Ube2j2	ENSMUSG00000023286	-0.0556774142015657	5.45105213538019	0	0.7539082669189	0.999979733697243
ENSMUST00000122388	ENSMUSG00000074981	Dcdc5	2	2	Dcdc5	ENSMUSG00000074981	0.239440434101921	-1.26368681545774	0.192190159536458	0.753942638160373	0.999979733697243
ENSMUST00000237389	ENSMUSG00000024036	Slc37a1	17	17	Slc37a1	ENSMUSG00000024036	-0.0593478506663736	4.30529904019917	0	0.75397076927736	0.999979733697243
ENSMUST00000025292	ENSMUSG00000024422	Dhx16	17	17	Dhx16	ENSMUSG00000024422	-0.0540078051751633	5.84420141839865	0	0.753972290603101	0.999979733697243
ENSMUST00000195468	ENSMUSG00000076633	Ighv5-2	12	12	Ighv5-2	ENSMUSG00000076633	-0.281061233453392	-1.87506772723647	-0.211912341097278	0.754003513965349	0.999979733697243
ENSMUST00000196984	ENSMUSG00000039831	Arhgap29	3	3	Arhgap29	ENSMUSG00000039831	0.0570022705063682	5.36529764790688	0	0.754009258127107	0.999979733697243
ENSMUST00000044858	ENSMUSG00000039656	Rxrb	17	17	Rxrb	ENSMUSG00000039656	-0.0599829754723311	5.63479963286129	0	0.754043729283274	0.999979733697243
ENSMUST00000018577	ENSMUSG00000018433	Nol11	11	11	Nol11	ENSMUSG00000018433	0.0544679443690317	5.28017698944691	0	0.754055180678746	0.999979733697243
ENSMUST00000186012	ENSMUSG00000100767	Gm3508	1	1	Gm3508	ENSMUSG00000100767	0.220103968238537	-0.785757495010535	0.180281385094566	0.754150660813628	0.999979733697243
ENSMUST00000030765	ENSMUSG00000028927	Padi2	4	4	Padi2	ENSMUSG00000028927	-0.0669704325962455	5.52793042267325	0	0.754217821579975	0.999979733697243
ENSMUST00000002305	ENSMUSG00000042599	Kdm7a	6	6	Kdm7a	ENSMUSG00000042599	-0.0540945097010752	8.04973335439175	0	0.754252319256984	0.999979733697243
ENSMUST00000096367	ENSMUSG00000071722	Spin4	X	X	Spin4	ENSMUSG00000071722	0.105140726127133	1.30289558327441	0.0169384526340963	0.754278645526468	0.999979733697243
ENSMUST00000220367	ENSMUSG00000021027	Ralgapa1	12	12	Ralgapa1	ENSMUSG00000021027	0.0542810329998487	7.21118222382574	0	0.754295955102814	0.999979733697243
ENSMUST00000082237	ENSMUSG00000057706	Mex3b	7	7	Mex3b	ENSMUSG00000057706	-0.0676684354000594	3.86423425718014	0	0.754301135775151	0.999979733697243
ENSMUST00000225259	ENSMUSG00000021490	Slc34a1	13	13	Slc34a1	ENSMUSG00000021490	0.602605423439145	-3.58207211875461	0.272345046470985	0.754312939503028	0.999979733697243
ENSMUST00000047666	ENSMUSG00000041731	Pgm5	19	19	Pgm5	ENSMUSG00000041731	0.0986342767483221	1.28965866754614	0	0.754320389262851	0.999979733697243
ENSMUST00000182659	ENSMUSG00000032580	Rbm5	9	9	Rbm5	ENSMUSG00000032580	0.0538304022353682	7.35000158711682	0	0.754339242635277	0.999979733697243
ENSMUST00000219193	ENSMUSG00000112445	Gm47830	10	10	Gm47830	ENSMUSG00000112445	0.227479561947068	-0.0666285084496705	0.184816486033151	0.754373078102286	0.999979733697243
ENSMUST00000033805	ENSMUSG00000031429	Psmd10	X	X	Psmd10	ENSMUSG00000031429	0.0638431747259003	3.56577352390946	0	0.754389406593717	0.999979733697243
ENSMUST00000165175	ENSMUSG00000053025	Sv2b	7	7	Sv2b	ENSMUSG00000053025	-0.212551869214823	-1.16960767879953	-0.174903111500977	0.754426090976159	0.999979733697243
ENSMUST00000082104	ENSMUSG00000060924	Csmd1	8	8	Csmd1	ENSMUSG00000060924	0.104297177445494	4.59754696815991	0.0142778440578754	0.754446031906056	0.999979733697243
ENSMUST00000177218	ENSMUSG00000035934	Pknox2	9	9	Pknox2	ENSMUSG00000035934	0.097019987734654	3.27037337241694	0	0.754482544366178	0.999979733697243
ENSMUST00000038091	ENSMUSG00000038806	Sde2	1	1	Sde2	ENSMUSG00000038806	0.0582502504613709	6.2514542791049	0	0.754586051239583	0.999979733697243
ENSMUST00000004396	ENSMUSG00000004285	Atp6v1f	6	6	Atp6v1f	ENSMUSG00000004285	0.059650875416307	5.21382225792304	0	0.754677739016197	0.999979733697243
ENSMUST00000076713	ENSMUSG00000062074	Ccn6	10	10	Ccn6	ENSMUSG00000062074	0.340587254740303	-1.90557376147688	0.23109583572478	0.754703699223555	0.999979733697243
ENSMUST00000211220	ENSMUSG00000030834	Abcc6	7	7	Abcc6	ENSMUSG00000030834	0.400980522165773	-2.08980467201445	0.245178279643147	0.75472867044111	0.999979733697243
ENSMUST00000019447	ENSMUSG00000019303	Psmc3ip	11	11	Psmc3ip	ENSMUSG00000019303	0.100806179563323	1.76841504232092	0.00278119846540913	0.754734310750837	0.999979733697243
ENSMUST00000044434	ENSMUSG00000041578	Crx	7	7	Crx	ENSMUSG00000041578	-0.150789892434907	0.515108605026207	-0.112670965462525	0.754756867872882	0.999979733697243
ENSMUST00000045356	ENSMUSG00000041841	Rpl37	15	15	Rpl37	ENSMUSG00000041841	-0.055956018698879	6.6938492269947	0	0.754818699314144	0.999979733697243
ENSMUST00000088970	ENSMUSG00000068015	Lrch1	14	14	Lrch1	ENSMUSG00000068015	-0.0546116009496602	6.32244523689943	0	0.754867417000724	0.999979733697243
ENSMUST00000048635	ENSMUSG00000033256	Shf	2	2	Shf	ENSMUSG00000033256	-0.0802567792851563	3.04848101223405	0	0.754896225208715	0.999979733697243
ENSMUST00000098596	ENSMUSG00000074220	Zfp382	7	7	Zfp382	ENSMUSG00000074220	0.0750543685743965	3.31069138139251	0	0.754906856731769	0.999979733697243
ENSMUST00000219647	ENSMUSG00000044814	Or55b3	7	7	Or55b3	ENSMUSG00000044814	0.193665464106846	-0.567477956820896	0.159859988674904	0.754921773837861	0.999979733697243
ENSMUST00000212127	ENSMUSG00000110519	Or7g23	9	9	Or7g23	ENSMUSG00000110519	0.138607108655564	3.39314780674605	0.0936025323930266	0.754932899242883	0.999979733697243
ENSMUST00000111948	ENSMUSG00000025213	Kazald1	19	19	Kazald1	ENSMUSG00000025213	-0.0982896415764984	2.71407337342881	0	0.754982383613869	0.999979733697243
ENSMUST00000167912	ENSMUSG00000037664	Cdkn1c	7	7	Cdkn1c	ENSMUSG00000037664	-0.0550760897380824	4.79722074676955	0	0.755011118989843	0.999979733697243
ENSMUST00000200521	ENSMUSG00000056014	A430033K04Rik	5	5	A430033K04Rik	ENSMUSG00000056014	0.0898359125527755	3.13348586943601	0	0.755014220060922	0.999979733697243
ENSMUST00000237183	ENSMUSG00000041199	Rpusd1	17	17	Rpusd1	ENSMUSG00000041199	0.0774606416634782	2.7431576172468	0	0.755037807922595	0.999979733697243
ENSMUST00000058991	ENSMUSG00000046493	Or7a36	10	10	Or7a36	ENSMUSG00000046493	-0.177848591120015	-0.200734842512641	-0.145062033848497	0.75504280659259	0.999979733697243
ENSMUST00000224623	ENSMUSG00000034522	Zfp395	14	14	Zfp395	ENSMUSG00000034522	-0.0558985458222505	5.40136355055232	0	0.755044618452223	0.999979733697243
ENSMUST00000188121	ENSMUSG00000053333	Dis3l2	1	1	Dis3l2	ENSMUSG00000053333	0.0577887871152445	4.83810833981872	0	0.7550614236981	0.999979733697243
ENSMUST00000008477	ENSMUSG00000008333	Snrpb2	2	2	Snrpb2	ENSMUSG00000008333	-0.0593111009113709	4.7823307947038	0	0.755101286666963	0.999979733697243
ENSMUST00000222962	ENSMUSG00000113514	Gm18960	13	13	Gm18960	ENSMUSG00000113514	0.22960670283548	-1.31427725247635	0.185435124098098	0.755219118599495	0.999979733697243
ENSMUST00000035929	ENSMUSG00000038704	Aspdh	7	7	Aspdh	ENSMUSG00000038704	0.349681501504574	-2.7369512583069	0.233008994044241	0.755225215357942	0.999979733697243
ENSMUST00000100196	ENSMUSG00000039427	Alg1	16	16	Alg1	ENSMUSG00000039427	0.0705831475860461	3.63960387191952	0	0.755273843492922	0.999979733697243
ENSMUST00000126456	ENSMUSG00000039187	Fanci	7	7	Fanci	ENSMUSG00000039187	0.0669456343661539	4.50201762181285	0	0.755294854780194	0.999979733697243
ENSMUST00000139526	ENSMUSG00000021830	Txndc16	14	14	Txndc16	ENSMUSG00000021830	0.0554426340750647	5.74369417193603	0	0.755386692921637	0.999979733697243
ENSMUST00000120777	ENSMUSG00000083587	Gm14741	X	X	Gm14741	ENSMUSG00000083587	0.193435941643933	-0.298404999466767	0.159316928707946	0.755416933060102	0.999979733697243
ENSMUST00000192578	ENSMUSG00000103698	Gm17877	3	3	Gm17877	ENSMUSG00000103698	0.675940965119572	-4.45058499627095	0.276693656332054	0.755527852343473	0.999979733697243
ENSMUST00000071732	ENSMUSG00000092086	Gm6793	8	8	Gm6793	ENSMUSG00000092086	0.25291277307789	-1.61609023553847	0.197909273565681	0.75556893880548	0.999979733697243
ENSMUST00000114640	ENSMUSG00000037683	Armc3	2	2	Armc3	ENSMUSG00000037683	-0.154996835662637	-0.224831105601763	-0.118059546290594	0.755602267274591	0.999979733697243
ENSMUST00000108932	ENSMUSG00000078862	Gm14326	2	2	Gm14326	ENSMUSG00000078862	0.0728139002471981	3.12933501632688	0	0.75565677845338	0.999979733697243
