ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUST00000051118	ENSMUSG00000050908	Tvp23a	16	16	Tvp23a	ENSMUSG00000050908	-0.0893407966577464	1.5688786781235	-0.374549920218861	0.718853251396735	0.999874057563797	-5.34172708053856
ENSMUST00000218047	ENSMUSG00000112926	Gm7172	12	12	Gm7172	ENSMUSG00000112926	-0.35189043113317	-3.09408585344595	-0.374386822364879	0.718969365867449	0.999874057563797	-4.72779095814332
ENSMUST00000128940	ENSMUSG00000020397	Med7	11	11	Med7	ENSMUSG00000020397	-0.0421385914553545	4.38709748460466	-0.374343076602668	0.719000511193971	0.999874057563797	-6.08333206884409
ENSMUST00000058383	ENSMUSG00000045896	Paip2b	6	6	Paip2b	ENSMUSG00000045896	-0.037773197249293	4.49389458084929	-0.374236824208355	0.719076161250274	0.999874057563797	-6.11684516816536
ENSMUST00000153280	ENSMUSG00000038236	Hoxa7	6	6	Hoxa7	ENSMUSG00000038236	0.0702298825599961	2.51342715972386	0.374186566853603	0.719111944878702	0.999874057563797	-5.57888644221594
ENSMUST00000022053	ENSMUSG00000021569	Trip13	13	13	Trip13	ENSMUSG00000021569	-0.0666405893128652	3.65222742618667	-0.374171312288676	0.719122806396696	0.999874057563797	-5.90539784505516
ENSMUST00000041524	ENSMUSG00000033439	Trmt13	3	3	Trmt13	ENSMUSG00000033439	-0.0825985734224925	3.68337044351899	-0.374157486889611	0.719132650383382	0.999874057563797	-5.86551263091975
ENSMUST00000025830	ENSMUSG00000024897	Apba1	19	19	Apba1	ENSMUSG00000024897	-0.0384819949476345	5.22880544120248	-0.37408533930095	0.719184021968994	0.999874057563797	-6.22911927138135
ENSMUST00000184356	ENSMUSG00000099216	Obox8	7	7	Obox8	ENSMUSG00000099216	0.294043037808975	-1.7164845924343	0.374022132611811	0.719229028597829	0.999874057563797	-4.81326177010768
ENSMUST00000030263	ENSMUSG00000028538	St3gal3	4	4	St3gal3	ENSMUSG00000028538	0.0436541265625401	4.21938574087212	0.374011161462688	0.719236840778804	0.999874057563797	-6.05232337301873
ENSMUST00000174304	ENSMUSG00000092229	Gm5977	12	12	Gm5977	ENSMUSG00000092229	-0.676793140048463	-5.28418061570136	-0.373947110557815	0.719282449958175	0.999874057563797	-4.64417505424194
ENSMUST00000197950	ENSMUSG00000058897	Col25a1	3	3	Col25a1	ENSMUSG00000058897	-0.0733308861545994	3.52014478910157	-0.373857118158072	0.719346533544041	0.999874057563797	-5.85471004165837
ENSMUST00000102898	ENSMUSG00000062647	Rpl7a	2	2	Rpl7a	ENSMUSG00000062647	-0.0397906003507655	7.86675815118312	-0.373779918565943	0.719401509292704	0.999874057563797	-6.30334720946459
ENSMUST00000180168	ENSMUSG00000094649	Mplkipl1	19	19	Mplkipl1	ENSMUSG00000094649	-0.153970163580984	0.0247421563834326	-0.373745318655482	0.719426149324646	0.999874057563797	-5.03314677289334
ENSMUST00000202622	ENSMUSG00000040731	Eif4h	5	5	Eif4h	ENSMUSG00000040731	-0.0315797810129474	7.59783717880201	-0.373679749109717	0.719472845096134	0.999874057563797	-6.30826084957306
ENSMUST00000201614	ENSMUSG00000018076	Med13l	5	5	Med13l	ENSMUSG00000018076	-0.0319719611663132	8.28975038882247	-0.373644758508094	0.719497764400373	0.999874057563797	-6.29480556177893
ENSMUST00000131250	ENSMUSG00000014301	Pam16	16	16	Pam16	ENSMUSG00000014301	0.0822055380520519	3.13633296788076	0.373624031458038	0.719512525783524	0.999874057563797	-5.73050579866703
ENSMUST00000168206	ENSMUSG00000021910	Nisch	14	14	Nisch	ENSMUSG00000021910	0.0324385310554813	8.1324137168289	0.373618180554965	0.719516692700727	0.999874057563797	-6.30045505249595
ENSMUST00000171692	ENSMUSG00000091155	Serpine3	14	14	Serpine3	ENSMUSG00000091155	0.196725025603365	-1.69780596292568	0.373543577569584	0.719569824616005	0.999874057563797	-4.8495821424363
ENSMUST00000199967	ENSMUSG00000029212	Gabrb1	5	5	Gabrb1	ENSMUSG00000029212	0.112027356560414	1.00306348695461	0.373527055312291	0.719581591918279	0.999874057563797	-5.21744700886629
ENSMUST00000160721	ENSMUSG00000051375	Pcdh1	18	18	Pcdh1	ENSMUSG00000051375	0.0507438880020987	3.23450809534947	0.373377051632671	0.719688429620811	0.999874057563797	-5.82964907066246
ENSMUST00000038244	ENSMUSG00000034786	Gpsm3	17	17	Gpsm3	ENSMUSG00000034786	-0.0575308747842458	6.19240308729859	-0.373369071265887	0.719694113695847	0.999874057563797	-6.29502376165231
ENSMUST00000216328	ENSMUSG00000061972	Or1o4	17	17	Or1o4	ENSMUSG00000061972	-0.143438342582027	0.0597978546846014	-0.373349765501914	0.719707864446778	0.999874057563797	-5.0422583888865
ENSMUST00000031426	ENSMUSG00000029469	Ift81	5	5	Ift81	ENSMUSG00000029469	0.077713837311217	2.6981095431051	0.373343182629382	0.719712553198273	0.999874057563797	-5.64815442789631
ENSMUST00000172352	ENSMUSG00000030699	Tbx6	7	7	Tbx6	ENSMUSG00000030699	0.0897656886117106	2.02446521980704	0.373329446279943	0.719722337164434	0.999874057563797	-5.41255628292057
ENSMUST00000082392	ENSMUSG00000064341	mt-Nd1	MT	MT	mt-Nd1	ENSMUSG00000064341	0.0683449417104658	8.61518825179446	0.373157510168313	0.719844806549937	0.999874057563797	-6.29245923018125
ENSMUST00000020150	ENSMUSG00000019975	Ikbip	10	10	Ikbip	ENSMUSG00000019975	0.0490447797281046	4.84950162692628	0.373134370230394	0.719861289703415	0.999874057563797	-6.18220348508972
ENSMUST00000194152	ENSMUSG00000102626	Gm18553	1	1	Gm18553	ENSMUSG00000102626	0.197221908090208	-0.75741049592061	0.373125473729295	0.719867626944833	0.999874057563797	-4.90894474592617
ENSMUST00000102956	ENSMUSG00000021870	Slmap	14	14	Slmap	ENSMUSG00000021870	-0.0316667950938907	6.94615905417038	-0.373038258246144	0.719929754363885	0.999874057563797	-6.31255635252662
ENSMUST00000099994	ENSMUSG00000075271	Ift70a1	2	2	Ift70a1	ENSMUSG00000075271	0.113351387291461	1.49306696636408	0.373004530364893	0.719953780820988	0.999874057563797	-5.33734434863852
ENSMUST00000108022	ENSMUSG00000072582	Ptrh2	11	11	Ptrh2	ENSMUSG00000072582	0.077174388629242	4.25956964189619	0.372973411632519	0.719975948919628	0.999874057563797	-6.02290429078137
ENSMUST00000120580	ENSMUSG00000035597	Prpf39	12	12	Prpf39	ENSMUSG00000035597	0.056430691448675	6.27774380245919	0.372952290882175	0.71999099490451	0.999874057563797	-6.29525463112636
ENSMUST00000115383	ENSMUSG00000062980	Cped1	6	6	Cped1	ENSMUSG00000062980	-0.0633848400870098	6.2958359865508	-0.372821975986285	0.720083831466791	0.999874057563797	-6.3025398586212
ENSMUST00000041558	ENSMUSG00000029505	Ep400	5	5	Ep400	ENSMUSG00000029505	0.0339099655087711	8.19660500144685	0.372763916848517	0.720125194523244	0.999874057563797	-6.29893882733529
ENSMUST00000113933	ENSMUSG00000035246	Pcyt1b	X	X	Pcyt1b	ENSMUSG00000035246	-0.11789428877694	1.86930150659044	-0.372745229838681	0.72013850791774	0.999874057563797	-5.41274464159482
ENSMUST00000199277	ENSMUSG00000039883	Lrrc17	5	5	Lrrc17	ENSMUSG00000039883	-0.0857344576917192	2.93477117400507	-0.372734194705291	0.72014636984939	0.999874057563797	-5.75096558694834
ENSMUST00000169922	ENSMUSG00000078671	Chd2	7	7	Chd2	ENSMUSG00000078671	0.0306316687342472	7.86021958403355	0.37269480264001	0.7201744348458	0.999874057563797	-6.3066826936924
ENSMUST00000213062	ENSMUSG00000006589	Aprt	8	8	Aprt	ENSMUSG00000006589	0.0491875675918525	5.29346428466946	0.37268535223082	0.720181167887016	0.999874057563797	-6.23775722938128
ENSMUST00000107886	ENSMUSG00000028468	Rgp1	4	4	Rgp1	ENSMUSG00000028468	-0.0421437436769407	6.26295506923787	-0.372653741676966	0.720203689343863	0.999874057563797	-6.29927555511516
ENSMUST00000221476	ENSMUSG00000112986	Gm2123	13	13	Gm2123	ENSMUSG00000112986	0.255185043707399	-1.34774894277694	0.372517667600806	0.720300640934757	0.999874057563797	-4.84930757899175
ENSMUST00000121292	ENSMUSG00000039209	Rpl39l	16	16	Rpl39l	ENSMUSG00000039209	0.150900768234043	-0.578690136038311	0.372514859896649	0.720302641457315	0.999874057563797	-4.98485349526371
ENSMUST00000108283	ENSMUSG00000030602	Pak4	7	7	Pak4	ENSMUSG00000030602	0.0431826859036297	4.15815958412133	0.372401098958449	0.720383699444492	0.999874057563797	-6.0321270679958
ENSMUST00000163153	ENSMUSG00000032050	Rdx	9	9	Rdx	ENSMUSG00000032050	0.0307978741441381	7.33507303395504	0.37230953841834	0.720448941789295	0.999874057563797	-6.31130194417528
ENSMUST00000203303	ENSMUSG00000108056	Gm43941	6	6	Gm43941	ENSMUSG00000108056	-0.146068371848261	1.1564339950038	-0.372264931982132	0.720480727435996	0.999874057563797	-5.2301547172294
ENSMUST00000227766	ENSMUSG00000062818	Vmn1r51	6	6	Vmn1r51	ENSMUSG00000062818	0.266074058964138	-0.754272018051401	0.372221618739363	0.720511592143896	0.999874057563797	-4.91217550080614
ENSMUST00000249955	ENSMUSG00000121934		13	13		ENSMUSG00000121934	-0.420373243263561	-2.35126396716836	-0.372140873678964	0.720569131983498	0.999874057563797	-4.81029607448998
ENSMUST00000217550	ENSMUSG00000052698	Tln2	9	9	Tln2	ENSMUSG00000052698	-0.0910710780817547	5.68563320850538	-0.372111284073934	0.720590218353427	0.999874057563797	-6.26927685400349
ENSMUST00000148644	ENSMUSG00000001911	Nfix	8	8	Nfix	ENSMUSG00000001911	0.0789032812245729	8.25213154352142	0.372098106526959	0.720599609120971	0.999874057563797	-6.29252452240781
ENSMUST00000110893	ENSMUSG00000026632	Tatdn3	1	1	Tatdn3	ENSMUSG00000026632	0.0871256632737705	2.39137263353065	0.372059500653855	0.720627121273749	0.999874057563797	-5.52339892171112
ENSMUST00000201488	ENSMUSG00000107383	Gm4366	7	7	Gm4366	ENSMUSG00000107383	0.219895500444464	-1.81595332476662	0.372034284737252	0.720645091424515	0.999874057563797	-4.823778506682
ENSMUST00000033157	ENSMUSG00000030869	Ndufab1	7	7	Ndufab1	ENSMUSG00000030869	0.0458483476169782	4.89882086952634	0.371959160926071	0.720698629608683	0.999874057563797	-6.17300053835757
ENSMUST00000114109	ENSMUSG00000032750	Gab3	X	X	Gab3	ENSMUSG00000032750	0.0522992365226358	3.29895107081602	0.371938338003812	0.720713469692999	0.999874057563797	-5.7720289037904
ENSMUST00000150976	ENSMUSG00000035104	Eva1a	6	6	Eva1a	ENSMUSG00000035104	-0.139610563261523	0.858170965927786	-0.371898763556872	0.720741673971819	0.999874057563797	-5.22758053345592
ENSMUST00000121669	ENSMUSG00000084052	Gm11745	11	11	Gm11745	ENSMUSG00000084052	-0.3669880978701	-1.49471526097767	-0.371766341887809	0.720836052833044	0.999874057563797	-4.82552536741408
ENSMUST00000030868	ENSMUSG00000040254	Sema3d	5	5	Sema3d	ENSMUSG00000040254	-0.124440950410737	4.63873928585516	-0.371607460688609	0.720949296644969	0.999874057563797	-6.15595040079137
ENSMUST00000002735	ENSMUSG00000002660	Clpp	17	17	Clpp	ENSMUSG00000002660	0.0553084652462683	3.4663014916291	0.371583655497506	0.720966264624402	0.999874057563797	-5.86198682563526
ENSMUST00000190239	ENSMUSG00000101122	Gm17971	1	1	Gm17971	ENSMUSG00000101122	0.116184799192778	1.84068325619113	0.371565113970989	0.720979480859768	0.999874057563797	-5.38329922740918
ENSMUST00000148694	ENSMUSG00000015733	Capza2	6	6	Capza2	ENSMUSG00000015733	0.0369269844105355	7.76500261150172	0.371517940415108	0.721013106210318	0.999874057563797	-6.30712552589158
ENSMUST00000073364	ENSMUSG00000025262	Fam120c	X	X	Fam120c	ENSMUSG00000025262	-0.0433643378731565	4.10568219317221	-0.371496871340892	0.721028124477141	0.999874057563797	-6.02004783295378
ENSMUST00000035842	ENSMUSG00000042129	Rassf4	6	6	Rassf4	ENSMUSG00000042129	0.0314850004459855	7.27057866509302	0.371300229135972	0.721168299531933	0.999874057563797	-6.31361919723875
ENSMUST00000117199	ENSMUSG00000081906	Rpl9-ps1	11	11	Rpl9-ps1	ENSMUSG00000081906	0.379483888399192	-2.74656071564759	0.371295120320597	0.721171941468695	0.999874057563797	-4.73717115790346
ENSMUST00000160428	ENSMUSG00000090043	Gm16167	8	8	Gm16167	ENSMUSG00000090043	-0.334093869942945	-1.79606082245037	-0.371260747340574	0.721196445240395	0.999874057563797	-4.80551547972123
ENSMUST00000099492	ENSMUSG00000035621	Midn	10	10	Midn	ENSMUSG00000035621	0.0440420327044766	7.80825913075168	0.371247201881654	0.721206101608111	0.999874057563797	-6.30584628502351
ENSMUST00000007921	ENSMUSG00000007777	Trappc2b	11	11	Trappc2b	ENSMUSG00000007777	-0.0756446476136334	2.11811178566181	-0.37123638501521	0.721213812839509	0.999874057563797	-5.4806635455915
ENSMUST00000216654	ENSMUSG00000044624	Gm4922	10	10	Gm4922	ENSMUSG00000044624	0.143202180238387	0.582520271916179	0.371216283623775	0.721228143004013	0.999874057563797	-5.13247034661408
ENSMUST00000099894	ENSMUSG00000075189	Or8k53	2	2	Or8k53	ENSMUSG00000075189	-0.578603539493805	-4.41457796943545	-0.371211667086159	0.72123143412359	0.999874057563797	-4.66765658518461
ENSMUST00000089450	ENSMUSG00000056656	Apol8	15	15	Apol8	ENSMUSG00000056656	-0.0969377286231929	2.4622821277555	-0.370918896354473	0.721440162618594	0.999874057563797	-5.52053961928597
ENSMUST00000027312	ENSMUSG00000026134	Prim2	1	1	Prim2	ENSMUSG00000026134	0.0411793049597513	5.02597975263174	0.370863497955946	0.721479661305693	0.999874057563797	-6.18787552624346
ENSMUST00000033131	ENSMUSG00000030842	Lamtor1	7	7	Lamtor1	ENSMUSG00000030842	-0.0364923333768568	5.69241119014055	-0.370743963011931	0.721564892011731	0.999874057563797	-6.27279174669972
ENSMUST00000119408	ENSMUSG00000083514	Gm11881	4	4	Gm11881	ENSMUSG00000083514	-0.311841230632147	-2.11172556398653	-0.370611829261066	0.721659110823926	0.999874057563797	-4.78256004274333
ENSMUST00000118388	ENSMUSG00000084013	Gm14270	2	2	Gm14270	ENSMUSG00000084013	0.271815076122072	-0.808899959030553	0.370590015075267	0.721674666064274	0.999874057563797	-4.92954621616707
ENSMUST00000168822	ENSMUSG00000005262	Ufd1	16	16	Ufd1	ENSMUSG00000005262	-0.0380068368290747	5.19676655073171	-0.370488990442848	0.721746706453589	0.999874057563797	-6.22503650747274
ENSMUST00000010205	ENSMUSG00000034837	Gnat1	9	9	Gnat1	ENSMUSG00000034837	-0.155914886302484	1.01539556364535	-0.370457299829385	0.721769305564824	0.999874057563797	-5.21629475967419
ENSMUST00000036370	ENSMUSG00000033450	Tagap	17	17	Tagap	ENSMUSG00000033450	-0.0597388565490293	6.32040293661568	-0.37029264780467	0.721886726477294	0.999874057563797	-6.30378703956
ENSMUST00000100941	ENSMUSG00000001930	Vwf	6	6	Vwf	ENSMUSG00000001930	0.14672836274837	4.71410166683253	0.370000685520107	0.722094957861298	0.999874057563797	-6.14586192727688
ENSMUST00000112464	ENSMUSG00000044150	Bclaf3	X	X	Bclaf3	ENSMUSG00000044150	0.0428787209656907	4.7658877443662	0.369948260918713	0.722132350449032	0.999874057563797	-6.14628758905266
ENSMUST00000187358	ENSMUSG00000100033	Gm8337	1	1	Gm8337	ENSMUSG00000100033	-0.290667338058672	-2.96357617215948	-0.369818517166557	0.722224895501001	0.999874057563797	-4.73622050007247
ENSMUST00000058265	ENSMUSG00000048970	C1galt1c1	X	X	C1galt1c1	ENSMUSG00000048970	-0.0422941687398417	4.23090349001315	-0.369750851774414	0.722273162587468	0.999874057563797	-6.05890732693046
ENSMUST00000088392	ENSMUSG00000062604	Srpk2	5	5	Srpk2	ENSMUSG00000062604	-0.0321828074146273	6.62433297828578	-0.369746415414759	0.722276327179305	0.999874057563797	-6.3086537760711
ENSMUST00000019998	ENSMUSG00000019851	Perp	10	10	Perp	ENSMUSG00000019851	-0.169481247993896	0.56385474644145	-0.369672449089217	0.722329090490358	0.999874057563797	-5.18740290790628
ENSMUST00000060782	ENSMUSG00000051716	Apon	10	10	Apon	ENSMUSG00000051716	0.139426223787492	0.464956871194891	0.369630956413358	0.722358689678962	0.999874057563797	-5.12239910577722
ENSMUST00000238416	ENSMUSG00000022456	Septin3	15	15	Septin3	ENSMUSG00000022456	-0.0860771234674349	2.44771563142618	-0.369611522091343	0.722372553509037	0.999874057563797	-5.53540820625887
ENSMUST00000105851	ENSMUSG00000028669	Pithd1	4	4	Pithd1	ENSMUSG00000028669	-0.0424528604704237	4.10600972397419	-0.369609425482979	0.722374049169725	0.999874057563797	-6.0212848980904
ENSMUST00000001626	ENSMUSG00000001583	Tnk1	11	11	Tnk1	ENSMUSG00000001583	0.140174424195518	0.166605923322005	0.369534890399506	0.722427221217429	0.999874057563797	-5.05477862436599
ENSMUST00000045542	ENSMUSG00000033985	Tesk2	4	4	Tesk2	ENSMUSG00000033985	0.0456439793064662	4.62739252310935	0.369413113574784	0.722514098235783	0.999874057563797	-6.11676138776003
ENSMUST00000044804	ENSMUSG00000039518	Cdsn	17	17	Cdsn	ENSMUSG00000039518	-0.544632873987444	-4.11061373163566	-0.369403341192102	0.722521070157959	0.999874057563797	-4.67755659677703
ENSMUST00000215226	ENSMUSG00000047702	Or2y16	11	11	Or2y16	ENSMUSG00000047702	-0.0962950280590307	2.27306047630308	-0.369338785362283	0.722567127004772	0.999874057563797	-5.49518082233987
ENSMUST00000086606	ENSMUSG00000074553	Eif1-ps1	14	14	Eif1-ps1	ENSMUSG00000074553	-0.331429027586319	-2.8386161379011	-0.369329202675076	0.722573963801957	0.999874057563797	-4.73802571177561
ENSMUST00000206425	ENSMUSG00000037621	Atoh8	6	6	Atoh8	ENSMUSG00000037621	-0.0730737381571669	2.86683763646568	-0.369323965934766	0.722577699981613	0.999874057563797	-5.7135608527304
ENSMUST00000029684	ENSMUSG00000028049	Scamp3	3	3	Scamp3	ENSMUSG00000028049	-0.0414933344405082	5.18726928158232	-0.369285786432185	0.72260493959089	0.999874057563797	-6.21834811454628
ENSMUST00000204279	ENSMUSG00000107758	Gm19253	6	6	Gm19253	ENSMUSG00000107758	0.425669646672546	-3.44531714943648	0.369283574832972	0.722606517495182	0.999874057563797	-4.72303027213656
ENSMUST00000122250	ENSMUSG00000082367	Gm12363	4	4	Gm12363	ENSMUSG00000082367	-0.405877224046773	-1.44658971926339	-0.369254014147219	0.722627608223869	0.999874057563797	-4.81637327086343
ENSMUST00000181799	ENSMUSG00000097669	Gm8649	6	6	Gm8649	ENSMUSG00000097669	0.587693267982764	-4.00737056847199	0.36922035115899	0.722651626145066	0.999874057563797	-4.66916905620379
ENSMUST00000075549	ENSMUSG00000094989	Rpl9-ps4	13	13	Rpl9-ps4	ENSMUSG00000094989	-0.31488931445215	-3.02313091020669	-0.369209365836236	0.722659464042489	0.999874057563797	-4.72249882367089
ENSMUST00000121453	ENSMUSG00000083332	Gm7599	18	18	Gm7599	ENSMUSG00000083332	-0.184546417086504	-0.814987561139876	-0.36919344151664	0.722670825918678	0.999874057563797	-4.93395254658184
ENSMUST00000204347	ENSMUSG00000045095	Magi1	6	6	Magi1	ENSMUSG00000045095	-0.0686151728821303	3.82980425061415	-0.369058086226083	0.722767403865074	0.999874057563797	-5.95218846835269
ENSMUST00000021665	ENSMUSG00000021239	Vsx2	12	12	Vsx2	ENSMUSG00000021239	-0.17776269704829	1.57405843330393	-0.368988865454683	0.72281679596655	0.999874057563797	-5.30556719829141
ENSMUST00000212901	ENSMUSG00000023336	Wfdc1	8	8	Wfdc1	ENSMUSG00000023336	-0.110504348929477	2.0929387890647	-0.368961772074214	0.722836128683722	0.999874057563797	-5.55920194082548
ENSMUST00000043503	ENSMUSG00000038677	Scube3	17	17	Scube3	ENSMUSG00000038677	0.0685505198138538	3.14501689433708	0.36888231158494	0.722892829653247	0.999874057563797	-5.77942585316246
ENSMUST00000025418	ENSMUSG00000024537	Psmg2	18	18	Psmg2	ENSMUSG00000024537	-0.0572797826393563	3.13789731601299	-0.368863348332458	0.722906361619195	0.999874057563797	-5.76724452648934
ENSMUST00000112525	ENSMUSG00000054580	Pla2r1	2	2	Pla2r1	ENSMUSG00000054580	0.0612032527351936	3.41281078491089	0.368807242708907	0.722946398587813	0.999874057563797	-5.83709678989353
ENSMUST00000028166	ENSMUSG00000026826	Nr4a2	2	2	Nr4a2	ENSMUSG00000026826	0.0580947454750333	7.34543000131402	0.368695411662002	0.723026203978415	0.999874057563797	-6.31271724125124
ENSMUST00000053183	ENSMUSG00000051853	Arf3	15	15	Arf3	ENSMUSG00000051853	-0.0364152155682866	7.17613223908272	-0.368678197617787	0.723038488671433	0.999874057563797	-6.31457878110943
ENSMUST00000162940	ENSMUSG00000073457	Smok2b	17	17	Smok2b	ENSMUSG00000073457	-0.500816841934034	-4.06613453712878	-0.368670512431277	0.723043973183996	0.999874057563797	-4.70345864991843
ENSMUST00000101254	ENSMUSG00000107499	Ccdc142	6	6	Ccdc142	ENSMUSG00000107499	-0.0776557518456769	2.54349706357445	-0.368533707916402	0.7231416062643	0.999874057563797	-5.57670121344653
ENSMUST00000043674	ENSMUSG00000038838	Vars2	17	17	Vars2	ENSMUSG00000038838	0.0417471854067433	4.12866038870413	0.368434990147571	0.723212061451877	0.999874057563797	-6.02250728013315
ENSMUST00000140278	ENSMUSG00000006191	Cdkal1	13	13	Cdkal1	ENSMUSG00000006191	0.0364307137862641	4.7194000572359	0.368430772617077	0.723215071580742	0.999874057563797	-6.13371710763157
ENSMUST00000107074	ENSMUSG00000038304	Cd160	3	3	Cd160	ENSMUSG00000038304	-0.107554089065294	0.983312653314139	-0.368389959553733	0.723244200882858	0.999874057563797	-5.19283768206147
ENSMUST00000103356	ENSMUSG00000076555	Igkv4-57-1	6	6	Igkv4-57-1	ENSMUSG00000076555	-0.552459105789262	0.734250928983034	-0.368305696806724	0.723304342858632	0.999874057563797	-5.31728239147715
ENSMUST00000170242	ENSMUSG00000004677	Myo9b	8	8	Myo9b	ENSMUSG00000004677	0.0338804319020962	7.92974101662727	0.368249154790144	0.723344700517828	0.999874057563797	-6.30659091119235
ENSMUST00000059286	ENSMUSG00000060477	Irak2	6	6	Irak2	ENSMUSG00000060477	0.0399040968905737	6.33396955878563	0.368213429126899	0.723370200696797	0.999874057563797	-6.3050509279761
ENSMUST00000176769	ENSMUSG00000024921	Smarca2	19	19	Smarca2	ENSMUSG00000024921	-0.0321550717590009	7.45165402589672	-0.368140046041157	0.723422581078202	0.999874057563797	-6.31351767213263
ENSMUST00000172572	ENSMUSG00000092607	Scnm1	3	3	Scnm1	ENSMUSG00000092607	-0.0640076446359363	3.51713103481673	-0.368123752687634	0.723434211385416	0.999874057563797	-5.82434173457855
ENSMUST00000145167	ENSMUSG00000075703	Selenoi	5	5	Selenoi	ENSMUSG00000075703	0.0369654739556147	5.06094673715686	0.368050055443192	0.723486817957356	0.999874057563797	-6.20276237031233
ENSMUST00000172815	ENSMUSG00000092216	Gm19345	7	7	Gm19345	ENSMUSG00000092216	0.159748983793144	-0.0864477558111607	0.367991869783283	0.723528353176616	0.999874057563797	-5.01957761242225
ENSMUST00000118044	ENSMUSG00000081553	Ccdc50-ps	4	4	Ccdc50-ps	ENSMUSG00000081553	-0.368485431298882	-2.92544482052826	-0.36796683823956	0.723546221985994	0.999874057563797	-4.71861907645862
ENSMUST00000230788	ENSMUSG00000022681	Ntan1	16	16	Ntan1	ENSMUSG00000022681	-0.0326297690814181	5.05103836523326	-0.367957641962747	0.723552786809833	0.999874057563797	-6.20649625710317
ENSMUST00000121709	ENSMUSG00000081944	Gm12276	11	11	Gm12276	ENSMUSG00000081944	-0.163008004063796	0.676027057829566	-0.367859470616329	0.723622868631893	0.999874057563797	-5.14036078469199
ENSMUST00000036720	ENSMUSG00000033739	Fkbpl	17	17	Fkbpl	ENSMUSG00000033739	0.103453526474987	1.52720419855414	0.367838346848146	0.723637948678733	0.999874057563797	-5.3429675156171
ENSMUST00000040275	ENSMUSG00000038248	Sobp	10	10	Sobp	ENSMUSG00000038248	-0.0640901138207397	4.12797945378669	-0.367693729981645	0.723741192733515	0.999874057563797	-6.04686574405788
ENSMUST00000032192	ENSMUSG00000030102	Itpr1	6	6	Itpr1	ENSMUSG00000030102	-0.0441021287940613	7.36286298945935	-0.367555662826785	0.723839766585935	0.999874057563797	-6.31453203364594
ENSMUST00000052825	ENSMUSG00000051502	Ufsp1	5	5	Ufsp1	ENSMUSG00000051502	0.149112287574027	0.839890495096877	0.367531282095721	0.723857173932825	0.999874057563797	-5.19058611001761
ENSMUST00000023749	ENSMUSG00000023010	Tmbim6	15	15	Tmbim6	ENSMUSG00000023010	-0.0429620058132638	8.94259723265537	-0.367405915977733	0.723946685550575	0.999874057563797	-6.27573750903394
ENSMUST00000200261	ENSMUSG00000105461	Gm4742	14	14	Gm4742	ENSMUSG00000105461	-0.267211229697272	-2.08646957376766	-0.367334024984944	0.72399801792052	0.999874057563797	-4.78652682525124
ENSMUST00000080537	ENSMUSG00000001847	Rac1	5	5	Rac1	ENSMUSG00000001847	-0.0348730314338415	8.33328267781766	-0.36730930849944	0.724015666598251	0.999874057563797	-6.29474346708512
ENSMUST00000205648	ENSMUSG00000006906	Stambp	6	6	Stambp	ENSMUSG00000006906	-0.0392729955039899	4.40636709086657	-0.367296827952989	0.724024578335542	0.999874057563797	-6.08565212101598
ENSMUST00000162696	ENSMUSG00000089764	Gm16580	17	17	Gm16580	ENSMUSG00000089764	0.138898751681266	0.0800314226870474	0.36718795960393	0.724102317745149	0.999874057563797	-5.06487173852529
ENSMUST00000118248	ENSMUSG00000082399	Gm14036	2	2	Gm14036	ENSMUSG00000082399	-0.314464342498663	-2.7949539681399	-0.367183327711379	0.724105625308736	0.999874057563797	-4.73914100536497
ENSMUST00000046425	ENSMUSG00000053841	Txlna	4	4	Txlna	ENSMUSG00000053841	0.0341730167473662	6.39120541107672	0.36712375584594	0.724148165227138	0.999874057563797	-6.30651085459444
ENSMUST00000177638	ENSMUSG00000095061	E030018B13Rik	7	7	E030018B13Rik	ENSMUSG00000095061	0.141821094217367	1.8993503698402	0.367083429482152	0.724176962636884	0.999874057563797	-5.37375253328229
ENSMUST00000128452	ENSMUSG00000006019	Dhx34	7	7	Dhx34	ENSMUSG00000006019	-0.0450651059855316	4.47353593662411	-0.366999711128726	0.724236748169354	0.999874057563797	-6.09136183113113
ENSMUST00000034749	ENSMUSG00000032224	Fam81a	9	9	Fam81a	ENSMUSG00000032224	-0.126325934549263	0.275015096510178	-0.366988884599613	0.724244479835651	0.999874057563797	-5.09741533032298
ENSMUST00000048688	ENSMUSG00000042211	Fbxo38	18	18	Fbxo38	ENSMUSG00000042211	0.0323268293472161	6.21553091882801	0.366938443120281	0.72428050260773	0.999874057563797	-6.2996779703284
ENSMUST00000033609	ENSMUSG00000031256	Cstf2	X	X	Cstf2	ENSMUSG00000031256	0.0352262274410311	6.0108556572349	0.366871607336227	0.724328234518115	0.999874057563797	-6.29241511000444
ENSMUST00000220295	ENSMUSG00000019467	Arhgef25	10	10	Arhgef25	ENSMUSG00000019467	0.0563730276464822	4.15954569178577	0.366860776448715	0.724335969703688	0.999874057563797	-6.06933278875106
ENSMUST00000137963	ENSMUSG00000022603	Mroh4	15	15	Mroh4	ENSMUSG00000022603	0.736440863047531	-4.86925494044544	0.36680704002913	0.724374347600645	0.999874057563797	-4.6570133336772
