ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val
ENSMUST00000213725	ENSMUSG00000057551	Zfp317	9	9	Zfp317	ENSMUSG00000057551	0.0467747485312042	4.4940143376792	0	0.788281106581043	0.878414901558495
ENSMUST00000148168	ENSMUSG00000040667	Nup88	11	11	Nup88	ENSMUSG00000040667	-0.0465040187619978	5.89218917534769	0	0.788319355163223	0.878414901558495
ENSMUST00000061498	ENSMUSG00000049307	Fut4	9	9	Fut4	ENSMUSG00000049307	-0.0552917502613419	3.50447798753875	0	0.788337396049231	0.878414901558495
ENSMUST00000025040	ENSMUSG00000091845	Rpl36-ps12	6	6	Rpl36-ps12	ENSMUSG00000091845	-0.122944046164552	-0.424639988315762	-0.0536283201907283	0.788368171012675	0.878414901558495
ENSMUST00000186040	ENSMUSG00000099507	Gm18970	1	1	Gm18970	ENSMUSG00000099507	0.469830067894646	-5.2575219442409	0.219772752853813	0.788402901370786	0.878414901558495
ENSMUST00000114217	ENSMUSG00000029419	Ajm1	2	2	Ajm1	ENSMUSG00000029419	-0.0922951050793632	1.00893530649007	0	0.788443138262728	0.878414901558495
ENSMUST00000073572	ENSMUSG00000064068	Mtx1	3	3	Mtx1	ENSMUSG00000064068	-0.0478656367279964	4.65392165060716	0	0.788561272108793	0.878461987457407
ENSMUST00000064853	ENSMUSG00000052794	1700030K09Rik	8	8	1700030K09Rik	ENSMUSG00000052794	-0.0647668071655527	2.43358271069111	0	0.788597079311004	0.878461987457407
ENSMUST00000095438	ENSMUSG00000039814	Xkr5	8	8	Xkr5	ENSMUSG00000039814	0.0763782513025073	2.07489922069935	0	0.788606446116803	0.878461987457407
ENSMUST00000024773	ENSMUSG00000023978	Prph2	17	17	Prph2	ENSMUSG00000023978	-0.290277458425953	-2.19513714981396	-0.183369482098811	0.788671046081881	0.878489001089466
ENSMUST00000029568	ENSMUSG00000027956	Tmem144	3	3	Tmem144	ENSMUSG00000027956	-0.0894009491518938	1.14673344684809	0	0.788745809279211	0.878527332052335
ENSMUST00000176652	ENSMUSG00000052752	Traf7	17	17	Traf7	ENSMUSG00000052752	-0.0462720734664428	6.05519021494587	0	0.788840279589748	0.878587608309188
ENSMUST00000128204	ENSMUSG00000029060	Mib2	4	4	Mib2	ENSMUSG00000029060	-0.0463087355219782	5.05676423687184	0	0.788927542124305	0.87863985099649
ENSMUST00000224653	ENSMUSG00000074886	Grk6	13	13	Grk6	ENSMUSG00000074886	0.0472488267574134	6.90033038323997	0	0.789037956056679	0.878701398948467
ENSMUST00000112934	ENSMUSG00000075376	Rc3h2	2	2	Rc3h2	ENSMUSG00000075376	0.0463647918119845	6.91336307914249	0	0.789063524289981	0.878701398948467
ENSMUST00000209866	ENSMUSG00000096228	Or6z7	7	7	Or6z7	ENSMUSG00000096228	0.183657899092312	-1.56370006669798	0.127950157448088	0.789451023344614	0.87894983382615
ENSMUST00000103007	ENSMUSG00000073295	Nudt11	X	X	Nudt11	ENSMUSG00000073295	-0.228850573512022	-1.47690379227262	-0.157397975979619	0.789456569111208	0.87894983382615
ENSMUST00000110679	ENSMUSG00000041625	Ggact	14	14	Ggact	ENSMUSG00000041625	-0.0666411536759259	2.65960438214593	0	0.789456715642283	0.87894983382615
ENSMUST00000069292	ENSMUSG00000030145	Zfp248	6	6	Zfp248	ENSMUSG00000030145	0.0743852175225104	1.96744572927073	0	0.789501801348985	0.87894983382615
ENSMUST00000098266	ENSMUSG00000018909	Arrb1	7	7	Arrb1	ENSMUSG00000018909	0.0472384293753825	7.70453177761199	0	0.789536335661892	0.87894983382615
ENSMUST00000120722	ENSMUSG00000031242	Chmp1b2	X	X	Chmp1b2	ENSMUSG00000031242	0.0467577707872708	4.91315322909192	0	0.789565251944496	0.87894983382615
ENSMUST00000121821	ENSMUSG00000084111	Gm15710	5	5	Gm15710	ENSMUSG00000084111	-0.113458961960633	0.389712951381174	-0.0340681234225948	0.7895692104525	0.87894983382615
ENSMUST00000066272	ENSMUSG00000051316	Taf7	18	18	Taf7	ENSMUSG00000051316	0.0475710321073741	4.99013527803686	0	0.789740106394035	0.87909512737926
ENSMUST00000047655	ENSMUSG00000037636	Slc25a43	X	X	Slc25a43	ENSMUSG00000037636	-0.090841372700051	1.61015850492137	0	0.789919369253309	0.879249719191362
ENSMUST00000113158	ENSMUSG00000068966	Zbtb34	2	2	Zbtb34	ENSMUSG00000068966	0.0494471690058962	5.22689868972969	0	0.790016990104125	0.87930430979282
ENSMUST00000120388	ENSMUSG00000024810	Il33	19	19	Il33	ENSMUSG00000024810	-0.137310439042765	2.32772727449846	-0.0769221579147294	0.790049187404333	0.87930430979282
ENSMUST00000126445	ENSMUSG00000051000	Fhip1a	3	3	Fhip1a	ENSMUSG00000051000	-0.0926174778339255	2.83674539026291	0	0.790570344773792	0.87974518440662
ENSMUST00000080217	ENSMUSG00000061130	Ppm1b	17	17	Ppm1b	ENSMUSG00000061130	-0.0460577250376817	5.95898915547985	0	0.790593577987797	0.87974518440662
ENSMUST00000143927	ENSMUSG00000038205	Prkab2	3	3	Prkab2	ENSMUSG00000038205	-0.0511840695595982	4.49656161431159	0	0.79060080718382	0.87974518440662
ENSMUST00000163799	ENSMUSG00000030688	Stard10	7	7	Stard10	ENSMUSG00000030688	-0.0665510861776011	3.17965730007667	0	0.790606939100677	0.87974518440662
ENSMUST00000126008	ENSMUSG00000057363	Uxs1	1	1	Uxs1	ENSMUSG00000057363	-0.0496686094567025	4.85564223827162	0	0.790724811473228	0.879790706219712
ENSMUST00000140417	ENSMUSG00000031549	Ido2	8	8	Ido2	ENSMUSG00000031549	0.298356426488502	-3.59541002845322	0.184029569673283	0.790745638262423	0.879790706219712
ENSMUST00000204137	ENSMUSG00000107539	Gm44790	6	6	Gm44790	ENSMUSG00000107539	0.458727412825002	-4.08015115157966	0.215832268005184	0.790769076337201	0.879790706219712
ENSMUST00000170580	ENSMUSG00000051726	Kcnf1	12	12	Kcnf1	ENSMUSG00000051726	0.444145858604346	-4.45524046827763	0.213765174706942	0.79088364861128	0.87981229781075
ENSMUST00000219719	ENSMUSG00000112105	Rps7-ps2	12	12	Rps7-ps2	ENSMUSG00000112105	-0.132598251918167	-0.705450877748449	-0.0694207356808937	0.79088567061178	0.87981229781075
ENSMUST00000096751	ENSMUSG00000071660	Ttc9c	19	19	Ttc9c	ENSMUSG00000071660	0.0475113510423961	5.41912185423291	0	0.79093153329676	0.87981229781075
ENSMUST00000096363	ENSMUSG00000071719	Nalf2	X	X	Nalf2	ENSMUSG00000071719	-0.408065025806843	-3.68235471944304	-0.208288588738189	0.790950124244434	0.87981229781075
ENSMUST00000108597	ENSMUSG00000018569	Cldn7	11	11	Cldn7	ENSMUSG00000018569	0.161025469022411	-0.362388709581978	0.106039872823963	0.791022811963197	0.879848199757981
ENSMUST00000059401	ENSMUSG00000038295	Atg9b	5	5	Atg9b	ENSMUSG00000038295	-0.127553248006322	0.854139813062663	-0.0610060580578736	0.791275138719653	0.88008389886101
ENSMUST00000030439	ENSMUSG00000028677	Rnf220	4	4	Rnf220	ENSMUSG00000028677	-0.0467959207247191	5.95390286635857	0	0.791436810509441	0.880191210913476
ENSMUST00000249827	ENSMUSG00000015126	Tsr3	17	17	Tsr3	ENSMUSG00000015126	0.0611105897452022	2.59846643505633	0	0.791452477312746	0.880191210913476
ENSMUST00000113122	ENSMUSG00000001632	Brpf1	6	6	Brpf1	ENSMUSG00000001632	-0.0463741442301098	6.83498761499978	0	0.791517298036428	0.880218337565079
ENSMUST00000041282	ENSMUSG00000018548	Trim37	11	11	Trim37	ENSMUSG00000018548	-0.0474515523002221	5.5038123341305	0	0.791574830007701	0.880228953299471
ENSMUST00000154992	ENSMUSG00000085939	Cd63-ps	18	18	Cd63-ps	ENSMUSG00000085939	-0.57321480940955	-3.95377110275472	-0.226668309448671	0.79167176142065	0.880228953299471
ENSMUST00000146338	ENSMUSG00000020910	Adprm	11	11	Adprm	ENSMUSG00000020910	0.0529539056231227	3.47440967292696	0	0.791683639476912	0.880228953299471
ENSMUST00000062945	ENSMUSG00000044165	Bcl2l15	3	3	Bcl2l15	ENSMUSG00000044165	-0.0898035691614085	0.874232539989057	0	0.791699208132994	0.880228953299471
ENSMUST00000130454	ENSMUSG00000030353	Tead4	6	6	Tead4	ENSMUSG00000030353	-0.134096598282502	0.405848851272645	-0.071443727090106	0.791731556005267	0.880228953299471
ENSMUST00000190637	ENSMUSG00000032263	Bckdhb	9	9	Bckdhb	ENSMUSG00000032263	-0.0639298323129482	2.53314377992778	0	0.791769420421497	0.880228953299471
ENSMUST00000223490	ENSMUSG00000041297	Cdk13	13	13	Cdk13	ENSMUSG00000041297	0.0456644789980256	7.36388994027056	0	0.791859549200827	0.880256844956957
ENSMUST00000053734	ENSMUSG00000068452	Duox2	2	2	Duox2	ENSMUSG00000068452	-0.418375848297934	-1.00270260611151	-0.208967818120221	0.791875370444928	0.880256844956957
ENSMUST00000066337	ENSMUSG00000025270	Alas2	X	X	Alas2	ENSMUSG00000025270	0.103946685912544	5.50804970048582	0.0108447561819014	0.791978549474672	0.880311741151792
ENSMUST00000219993	ENSMUSG00000021130	Galnt16	12	12	Galnt16	ENSMUSG00000021130	-0.0794881827987206	3.3675145241004	0	0.792005621242022	0.880311741151792
ENSMUST00000065574	ENSMUSG00000078681	Tm2d3	7	7	Tm2d3	ENSMUSG00000078681	-0.0559276245718681	3.00776384927258	0	0.792238733384445	0.88050879015111
ENSMUST00000191980	ENSMUSG00000103930	Gm36961	1	1	Gm36961	ENSMUSG00000103930	0.307412921885494	-3.43078254201815	0.185303612132072	0.792263788308849	0.88050879015111
ENSMUST00000038488	ENSMUSG00000034908	Sidt2	9	9	Sidt2	ENSMUSG00000034908	-0.045615070168977	7.3881722849298	0	0.792420619055477	0.880638135780504
ENSMUST00000143181	ENSMUSG00000049115	Agtr1a	13	13	Agtr1a	ENSMUSG00000049115	0.0862774335392591	1.63868493602312	0	0.792504817665872	0.880686754298763
ENSMUST00000217550	ENSMUSG00000052698	Tln2	9	9	Tln2	ENSMUSG00000052698	-0.0773159816273914	5.68563320850538	0	0.79260487135841	0.880752986230557
ENSMUST00000117810	ENSMUSG00000083199	Gm9432	X	X	Gm9432	ENSMUSG00000083199	0.266935794439724	-3.12929321615062	0.171665489476702	0.792665183171674	0.880775051955379
ENSMUST00000179318	ENSMUSG00000030638	Sh3gl3	7	7	Sh3gl3	ENSMUSG00000030638	0.177120383700895	-0.760496747223224	0.120405672107491	0.792741327584901	0.880814707026204
ENSMUST00000038498	ENSMUSG00000037316	Bag4	8	8	Bag4	ENSMUSG00000037316	-0.0481750677635597	4.6920867702783	0	0.792813017331305	0.880849408723065
ENSMUST00000198294	ENSMUSG00000104532	Gm43739	6	6	Gm43739	ENSMUSG00000104532	-0.61504734430177	-5.95059350467498	-0.228488531104439	0.792901153879695	0.88090237905132
ENSMUST00000218560	ENSMUSG00000112577	Gm47170	10	10	Gm47170	ENSMUSG00000112577	0.226544636323959	-1.87590857783921	0.15336443120116	0.793087650016481	0.881028125251196
ENSMUST00000196268	ENSMUSG00000003062	Stard3nl	13	13	Stard3nl	ENSMUSG00000003062	-0.0522063007387801	3.65149890910464	0	0.793095270383897	0.881028125251196
ENSMUST00000216698	ENSMUSG00000063380	Or8g28	9	9	Or8g28	ENSMUSG00000063380	0.314995705912629	-3.02966554131453	0.186548142319863	0.793188919326803	0.881087201611386
ENSMUST00000178436	ENSMUSG00000096647	Tmem41b-ps	9	9	Tmem41b-ps	ENSMUSG00000096647	-0.561268351065514	-4.05804692049431	-0.223714402394445	0.793414756983814	0.881293101834171
ENSMUST00000197679	ENSMUSG00000027947	Il6ra	3	3	Il6ra	ENSMUSG00000027947	0.0488575679314636	7.22828452780878	0	0.793493598105978	0.881335711558175
ENSMUST00000177390	ENSMUSG00000046519	Golph3l	3	3	Golph3l	ENSMUSG00000046519	-0.0455937257567509	5.18479206644915	0	0.793660197736154	0.881470035167162
ENSMUST00000070340	ENSMUSG00000049184	Purg	8	8	Purg	ENSMUSG00000049184	0.0686143650510957	2.40200102537651	0	0.793695506587225	0.881470035167162
ENSMUST00000119215	ENSMUSG00000038145	Snrk	9	9	Snrk	ENSMUSG00000038145	-0.04544066258826	6.34458736921134	0	0.793865253710592	0.8815915068989
ENSMUST00000044224	ENSMUSG00000032623	Oas1d	5	5	Oas1d	ENSMUSG00000032623	0.401089803946154	-3.98488678385128	0.204124482847893	0.793885866445887	0.8815915068989
ENSMUST00000117492	ENSMUSG00000025437	Usp33	3	3	Usp33	ENSMUSG00000025437	-0.0451528603744062	6.34009981537018	0	0.794020697073353	0.881696262390016
ENSMUST00000050544	ENSMUSG00000022367	Has2	15	15	Has2	ENSMUSG00000022367	0.137111589522037	2.84024001451825	0.0750188596776398	0.7941415868335	0.881785527771266
ENSMUST00000163705	ENSMUSG00000038522	Mfsd4b1	10	10	Mfsd4b1	ENSMUSG00000038522	-0.169752781964106	-1.6889579035351	-0.112897265445906	0.79424526846009	0.88185567774558
ENSMUST00000080210	ENSMUSG00000005089	Slc1a2	2	2	Slc1a2	ENSMUSG00000005089	-0.097847274673208	1.90181624137608	0	0.794304477548684	0.881876444935745
ENSMUST00000026681	ENSMUSG00000025591	Tma16	8	8	Tma16	ENSMUSG00000025591	0.0470117119198168	4.80980365054152	0	0.794544271101634	0.882049604114802
ENSMUST00000219949	ENSMUSG00000112525	Gm47899	10	10	Gm47899	ENSMUSG00000112525	0.145954151909766	-0.682230173099149	0.086822436634126	0.794581282794566	0.882049604114802
ENSMUST00000084524	ENSMUSG00000066148	Prpf4	4	4	Prpf4	ENSMUSG00000066148	-0.0452888462138921	4.83307752970981	0	0.79458198077823	0.882049604114802
ENSMUST00000231829	ENSMUSG00000018776	Slc35g3	11	11	Slc35g3	ENSMUSG00000018776	-0.177354350710495	-1.25580096415898	-0.119110807417916	0.795176230132404	0.882639037365187
ENSMUST00000137963	ENSMUSG00000022603	Mroh4	15	15	Mroh4	ENSMUSG00000022603	-0.59179497802855	-4.86925494044544	-0.224178619877355	0.795194043630265	0.882639037365187
ENSMUST00000206720	ENSMUSG00000034342	Cbl	9	9	Cbl	ENSMUSG00000034342	-0.0467569624527879	8.49995931622117	0	0.795287263812521	0.882661239255027
ENSMUST00000204095	ENSMUSG00000007216	Zfp775	6	6	Zfp775	ENSMUSG00000007216	0.0695937481607873	2.04041962595249	0	0.79529512816764	0.882661239255027
ENSMUST00000068056	ENSMUSG00000019432	Ddx39b	17	17	Ddx39b	ENSMUSG00000019432	-0.0450023391589633	7.5544087835509	0	0.795457846983525	0.882755717225272
ENSMUST00000103473	ENSMUSG00000096459	Ighv9-3	12	12	Ighv9-3	ENSMUSG00000096459	-0.137480862037254	4.3899962151068	-0.0750309922036945	0.795461345592624	0.882755717225272
ENSMUST00000213274	ENSMUSG00000051611	Or14j9	17	17	Or14j9	ENSMUSG00000051611	-0.209284095300456	-2.25798374486732	-0.141733471875047	0.795623011970071	0.882871035696953
ENSMUST00000103369	ENSMUSG00000095007	Igkv12-41	6	6	Igkv12-41	ENSMUSG00000095007	0.657181950857918	0.452925165398449	0.228070883585476	0.795709304155845	0.882871035696953
ENSMUST00000129899	ENSMUSG00000001134	Uxt	X	X	Uxt	ENSMUSG00000001134	-0.0591076284667129	2.90615477525832	0	0.795748568510868	0.882871035696953
ENSMUST00000114823	ENSMUSG00000029922	Mkrn1	6	6	Mkrn1	ENSMUSG00000029922	-0.0486806188534619	5.96460354298402	0	0.795760788623849	0.882871035696953
ENSMUST00000118663	ENSMUSG00000071551	Akr1c19	13	13	Akr1c19	ENSMUSG00000071551	0.0998002557628923	0.554641982410053	0	0.79577333419127	0.882871035696953
ENSMUST00000020655	ENSMUSG00000020387	Jade2	11	11	Jade2	ENSMUSG00000020387	0.0464178814476126	5.90570205066009	0	0.795808564925258	0.882871035696953
ENSMUST00000033761	ENSMUSG00000031386	Hcfc1	X	X	Hcfc1	ENSMUSG00000031386	-0.0460205480367897	8.09536515114067	0	0.795887402400148	0.882913508868645
ENSMUST00000032461	ENSMUSG00000030316	Tamm41	6	6	Tamm41	ENSMUSG00000030316	-0.0557418964396872	3.01493431008457	0	0.796146830619461	0.883132448666411
ENSMUST00000183312	ENSMUSG00000040327	Cul9	17	17	Cul9	ENSMUSG00000040327	0.0536919649263714	4.84870612997945	0	0.796165887489634	0.883132448666411
ENSMUST00000052290	ENSMUSG00000022325	Pop1	15	15	Pop1	ENSMUSG00000022325	0.0535036756035567	3.27212660295759	0	0.796287685505562	0.883222552795716
ENSMUST00000066475	ENSMUSG00000030510	Cers3	7	7	Cers3	ENSMUSG00000030510	0.203956094573322	-2.11195123777599	0.137910355898723	0.796335546238566	0.883230642521959
ENSMUST00000040465	ENSMUSG00000036960	Clca2	3	3	Clca2	ENSMUSG00000036960	-0.385127069026986	-3.75699278734117	-0.198646722658763	0.796572584304156	0.883448540852228
ENSMUST00000249632	ENSMUSG00000121599	Ccpn-ps	17	17	Ccpn-ps	ENSMUSG00000121599	-0.328572537030633	-2.63750326839578	-0.186734534165249	0.796691442887707	0.883535355264423
ENSMUST00000069828	ENSMUSG00000031480	Thsd1	8	8	Thsd1	ENSMUSG00000031480	0.0787013987968095	2.25567712542734	0	0.796794274146776	0.883604387343941
ENSMUST00000023593	ENSMUSG00000022878	Adipoq	16	16	Adipoq	ENSMUSG00000022878	-0.118248663711489	5.03193269156745	-0.0424975677573184	0.796916546459014	0.883628550788058
ENSMUST00000090473	ENSMUSG00000068696	Gpr88	3	3	Gpr88	ENSMUSG00000068696	0.0848851031753686	2.4366005483462	0	0.796920883627554	0.883628550788058
ENSMUST00000238833	ENSMUSG00000085933	Tmem61	4	4	Tmem61	ENSMUSG00000085933	0.208680180444184	-1.51648937920565	0.140413852914385	0.796937820286346	0.883628550788058
ENSMUST00000149436	ENSMUSG00000026280	Atg4b	1	1	Atg4b	ENSMUSG00000026280	-0.0445536404795552	5.36532114475236	0	0.79704767308778	0.883686600139045
ENSMUST00000042901	ENSMUSG00000034349	Smc4	3	3	Smc4	ENSMUSG00000034349	-0.0519400773102277	8.02955495218816	0	0.797071350979725	0.883686600139045
ENSMUST00000118290	ENSMUSG00000083718	Ccnb2-ps	8	8	Ccnb2-ps	ENSMUSG00000083718	0.170657689685874	-1.45880349517109	0.112048593923106	0.797134509879002	0.883688776833577
ENSMUST00000213141	ENSMUSG00000048292	Or10v5	19	19	Or10v5	ENSMUSG00000048292	-0.173889040518054	-1.53168872375459	-0.114922021573536	0.797154490952207	0.883688776833577
ENSMUST00000122082	ENSMUSG00000081499	Gm12517	3	3	Gm12517	ENSMUSG00000081499	0.344980283448234	-3.62402231957659	0.190039175853629	0.797221561469785	0.883718132290625
ENSMUST00000033419	ENSMUSG00000031093	Dock11	X	X	Dock11	ENSMUSG00000031093	0.0454010020357369	7.44218393233014	0	0.79741403469323	0.883886486271307
ENSMUST00000102795	ENSMUSG00000041231	Ublcp1	11	11	Ublcp1	ENSMUSG00000041231	-0.0479748425637876	4.32500650309114	0	0.797615749224092	0.884065066034055
ENSMUST00000169082	ENSMUSG00000044217	Aqp5	15	15	Aqp5	ENSMUSG00000044217	-0.407791070532374	-2.55825107837907	-0.201313876667855	0.79768691250529	0.884098933978068
ENSMUST00000030490	ENSMUSG00000028718	Stil	4	4	Stil	ENSMUSG00000028718	-0.0506084268049278	5.42106856959676	0	0.797803370950318	0.884162666367528
ENSMUST00000023854	ENSMUSG00000023092	Fhl1	X	X	Fhl1	ENSMUSG00000023092	-0.116931729376286	5.85759541540121	-0.0397062679848154	0.797836297111355	0.884162666367528
ENSMUST00000099931	ENSMUSG00000038332	Sesn1	10	10	Sesn1	ENSMUSG00000038332	0.0443434347390657	5.35570478962538	0	0.79790136740634	0.884162666367528
ENSMUST00000033169	ENSMUSG00000030878	Cdr2	7	7	Cdr2	ENSMUSG00000030878	-0.0506826606041884	4.86186480107593	0	0.797906855998033	0.884162666367528
ENSMUST00000021278	ENSMUSG00000020898	Ctc1	11	11	Ctc1	ENSMUSG00000020898	-0.0467495488318397	5.36403758772827	0	0.798283199298105	0.884534674289702
ENSMUST00000051363	ENSMUSG00000047347	Tdg-ps	15	15	Tdg-ps	ENSMUSG00000047347	-0.187662296425436	-2.28555810638022	-0.125266243015523	0.798413485618497	0.88457329095841
ENSMUST00000106609	ENSMUSG00000027884	Clcc1	3	3	Clcc1	ENSMUSG00000027884	0.0461415762295996	5.03160602900563	0	0.798434096849969	0.88457329095841
ENSMUST00000087654	ENSMUSG00000067430	Zfp763	17	17	Zfp763	ENSMUSG00000067430	0.0666266200740404	1.99216425792019	0	0.798458305763387	0.88457329095841
ENSMUST00000149807	ENSMUSG00000037600	Kdf1	4	4	Kdf1	ENSMUSG00000037600	0.204250238750432	-1.43369470937324	0.136574226259499	0.798480566195372	0.88457329095841
ENSMUST00000094705	ENSMUSG00000066721	Zfp575	7	7	Zfp575	ENSMUSG00000066721	-0.1192679495794	-0.326795354064609	-0.0440596973524709	0.798607546209	0.88466041791386
ENSMUST00000004145	ENSMUSG00000004043	Stat5a	11	11	Stat5a	ENSMUSG00000004043	-0.0454553801798321	6.03855432266569	0	0.798640479243842	0.88466041791386
ENSMUST00000121534	ENSMUSG00000026240	Cops7b	1	1	Cops7b	ENSMUSG00000026240	0.0472002984548157	3.98486509733826	0	0.798796313152319	0.884788020449343
ENSMUST00000117436	ENSMUSG00000084143	Gm13400	2	2	Gm13400	ENSMUSG00000084143	0.150132300598667	-1.26243820484806	0.0899390426045261	0.79884885450224	0.884801203653801
ENSMUST00000136573	ENSMUSG00000047824	Pygo2	3	3	Pygo2	ENSMUSG00000047824	0.0442075939829847	4.81475951507005	0	0.798997774138307	0.884893143809575
ENSMUST00000176769	ENSMUSG00000024921	Smarca2	19	19	Smarca2	ENSMUSG00000024921	-0.0440941122827212	7.45165402589672	0	0.799033723176209	0.884893143809575
ENSMUST00000030003	ENSMUSG00000028322	Exosc3	4	4	Exosc3	ENSMUSG00000028322	-0.0499934723040321	3.3211081557061	0	0.799053794198799	0.884893143809575
ENSMUST00000159910	ENSMUSG00000021614	Vcan	13	13	Vcan	ENSMUSG00000021614	-0.0629354549943795	5.99860372062895	0	0.799320851086368	0.88514386703893
ENSMUST00000200074	ENSMUSG00000106405	Iglj3p	16	16	Iglj3p	ENSMUSG00000106405	0.455649094984848	-4.62227677248593	0.206300925313504	0.79936823543274	0.885151318372578
ENSMUST00000110502	ENSMUSG00000029658	Wdr95	5	5	Wdr95	ENSMUSG00000029658	0.162571385640956	-0.48004274256679	0.103057507934556	0.799445178549721	0.88519149811242
ENSMUST00000174555	ENSMUSG00000032058	Ppp2r1b	9	9	Ppp2r1b	ENSMUSG00000032058	-0.0439690088052513	5.48065978850423	0	0.799527072336935	0.885228544718543
ENSMUST00000110636	ENSMUSG00000021156	Zmynd11	13	13	Zmynd11	ENSMUSG00000021156	-0.0440629830773238	6.746383697273	0	0.799559954615568	0.885228544718543
ENSMUST00000015486	ENSMUSG00000015342	Xk	X	X	Xk	ENSMUSG00000015342	0.074419042550999	4.09038734898883	0	0.799635320342222	0.885266968091673
ENSMUST00000146030	ENSMUSG00000034958	Atcay	10	10	Atcay	ENSMUSG00000034958	0.157254526214836	-0.662786349262494	0.0974648694727171	0.79969611732334	0.885289259488674
ENSMUST00000226565	ENSMUSG00000021902	Phf7	14	14	Phf7	ENSMUSG00000021902	-0.0541702120836995	3.08956544944357	0	0.799852488887575	0.885417347369345
ENSMUST00000162004	ENSMUSG00000025188	Hps1	19	19	Hps1	ENSMUSG00000025188	-0.0470343397000379	4.88064903123809	0	0.799990423283792	0.885488415048523
ENSMUST00000144623	ENSMUSG00000029314	Gpat3	5	5	Gpat3	ENSMUSG00000029314	0.0612550152779803	3.63067943467234	0	0.799998030681814	0.885488415048523
ENSMUST00000117260	ENSMUSG00000080862	Gm14523	X	X	Gm14523	ENSMUSG00000080862	-0.483629694278608	-4.80962615408096	-0.208855953584491	0.800070898641681	0.885524050898616
ENSMUST00000022153	ENSMUSG00000021650	Ptcd2	13	13	Ptcd2	ENSMUSG00000021650	0.0509577356465378	4.17931099112655	0	0.800210356025043	0.885633381017549
ENSMUST00000061516	ENSMUSG00000045551	Fpr1	17	17	Fpr1	ENSMUSG00000045551	-0.0543198460626115	4.8866137791548	0	0.800297105584067	0.885684368564851
ENSMUST00000095946	ENSMUSG00000072653	Zfp783	6	6	Zfp783	ENSMUSG00000072653	0.0709479801262842	1.5412915603136	0	0.800401477009899	0.885693260476644
ENSMUST00000177768	ENSMUSG00000095595	Fam177a	12	12	Fam177a	ENSMUSG00000095595	-0.0627202092952164	5.19721417616142	0	0.80040650357391	0.885693260476644
ENSMUST00000118352	ENSMUSG00000083394	Gm11703	11	11	Gm11703	ENSMUSG00000083394	-0.258658463509075	-2.66338064703282	-0.161887215596149	0.800427181386113	0.885693260476644
ENSMUST00000230117	ENSMUSG00000116385	Gm18334	16	16	Gm18334	ENSMUSG00000116385	-0.399503321062479	-3.82195003386033	-0.197101078956649	0.800507592421957	0.885737221233463
ENSMUST00000114958	ENSMUSG00000031103	Elf4	X	X	Elf4	ENSMUSG00000031103	0.045262441724315	7.4303688146811	0	0.800552141858579	0.885741499773604
ENSMUST00000075954	ENSMUSG00000059669	Taf1b	12	12	Taf1b	ENSMUSG00000059669	-0.0495423248809459	4.2297390959868	0	0.800614219129794	0.885761634013762
ENSMUST00000027861	ENSMUSG00000026574	Dpt	1	1	Dpt	ENSMUSG00000026574	-0.117697017921589	5.80887360434107	-0.0405876672869964	0.800651706659509	0.885761634013762
ENSMUST00000196583	ENSMUSG00000036353	P2ry12	3	3	P2ry12	ENSMUSG00000036353	-0.053144883182771	4.07912135377671	0	0.800890467816261	0.885951418492481
ENSMUST00000126927	ENSMUSG00000059149	Mfsd4a	1	1	Mfsd4a	ENSMUSG00000059149	0.0436767676407896	6.16733840648213	0	0.800904639847924	0.885951418492481
ENSMUST00000130573	ENSMUSG00000034762	Glis1	4	4	Glis1	ENSMUSG00000034762	-0.215709069953628	-1.28120834867833	-0.141478036252382	0.801051438631867	0.886017344104685
ENSMUST00000025691	ENSMUSG00000024778	Fas	19	19	Fas	ENSMUSG00000024778	-0.0482360032737894	3.57134894103882	0	0.801087616979794	0.886017344104685
ENSMUST00000099736	ENSMUSG00000075053	Vdac3-ps1	13	13	Vdac3-ps1	ENSMUSG00000075053	0.17619201222502	-1.27601339973397	0.114523919413321	0.801089203830232	0.886017344104685
ENSMUST00000171518	ENSMUSG00000071291	Zfp58	13	13	Zfp58	ENSMUSG00000071291	0.0640451561343411	2.46673704450428	0	0.801127018006836	0.886017344104685
ENSMUST00000213149	ENSMUSG00000052273	Dnah3	7	7	Dnah3	ENSMUSG00000052273	-0.236952817877912	-2.72249647216359	-0.151995806494659	0.801329679140657	0.886196463364168
ENSMUST00000003910	ENSMUSG00000003812	Dnase2a	8	8	Dnase2a	ENSMUSG00000003812	-0.0459338574592323	5.45608555418865	0	0.80149252915103	0.88633153924605
ENSMUST00000075304	ENSMUSG00000041488	Stx3	19	19	Stx3	ENSMUSG00000041488	-0.0451894567064102	4.17757415861945	0	0.801547718740943	0.886347551040063
ENSMUST00000063551	ENSMUSG00000021719	Rgs7bp	13	13	Rgs7bp	ENSMUSG00000021719	0.110656655075713	2.62559497954995	0.0259651253905354	0.801613813318258	0.88637561927705
ENSMUST00000058109	ENSMUSG00000046756	Mrps7	11	11	Mrps7	ENSMUSG00000046756	-0.0452773181008608	4.21839398678961	0	0.8017838940976	0.886445939114166
